"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT1G32190",0.000214711103947866,-1.10637957635532,0.007,0.108,1
"AT2G43880",0.000228481201288335,-1.75381777807495,0.021,0.135,1
"AT1G25260",0.000229424301240082,-3.13811907249447,0.028,0.146,1
"cpHsc70-1",0.000232705140134973,-2.76242046143959,0.055,0.189,1
"TIP2",0.000238317569710513,4.87483424616986,0.11,0.016,1
"AT5G20160",0.000239062828483921,-1.17602185583595,0.041,0.173,1
"GH3.17",0.000242920429670283,-1.220872049083,0.034,0.162,1
"AT4G26230",0.000251097305659447,-1.20722355576004,0.152,0.319,1
"MSS3",0.0002599945958846,-1.05016299589277,0.034,0.162,1
"NOP10",0.000273138313562939,-2.23869847985796,0.014,0.119,1
"AT3G17100",0.000284339266472747,2.05608043834512,0.152,0.038,1
"AOC3",0.000291315718538145,-2.18698739614887,0.062,0.195,1
"eEF-1Bb1",0.000291467235644235,-0.70409643444748,0.4,0.578,1
"DRT100",0.000293671511108325,1.60746798873943,0.352,0.195,1
"AT2G26730",0.000294777020962509,1.93693368541552,0.145,0.032,1
"ATHSP22.0",0.000296620651637688,-0.534391111374538,0.538,0.681,1
"ROC3",0.000304985043126411,-0.473188172555079,0.4,0.589,1
"ALDH12A1",0.00030620841381977,-1.44174800615051,0.041,0.168,1
"AT1G22190",0.000306899222498889,-1.94835871942678,0.048,0.178,1
"AT5G45280",0.000308090719791227,-2.41994712426476,0.028,0.146,1
"AT2G31610",0.000312972251771651,-0.924038445563431,0.166,0.341,1
"ATG2.1",0.000314491275326638,-1.85072301100496,0.083,0.227,1
"AT2G37190",0.000319539136184149,-1.33454731949046,0.262,0.427,1
"MVP1",0.000320378444261773,-3.3424603376093,0.007,0.103,1
"RHD6",0.000320378444261773,-3.29957027066118,0.007,0.103,1
"FATB",0.000322012391716088,2.69214445487594,0.159,0.043,1
"BS1",0.000322534050286201,-0.712096028651117,0.069,0.222,1
"AT1G20220",0.000325919271113532,-1.10365338571255,0.097,0.249,1
"AT5G61240",0.000328505236086591,1.94590405021925,0.228,0.086,1
"TOM20-2",0.000333571373532144,-1.37474293104497,0.028,0.146,1
"DIC2",0.000334063996250871,-0.858212237752181,0.034,0.157,1
"AT5G19510",0.000334457718576072,-0.826205777112864,0.324,0.503,1
"ABCC4",0.000338133733679465,-1.39444775877052,0.007,0.103,1
"KLCR1",0.000338161527848827,2.21509846564914,0.214,0.081,1
"AT5G27770",0.000351304337309766,-0.96682245961883,0.193,0.357,1
"AT3G24240",0.000355247364299932,-1.8832301197471,0.055,0.189,1
"AT1G54320",0.000357863348275974,2.61844899041236,0.159,0.043,1
"ALDH7B4",0.000364871848360187,-0.670112675167088,0.159,0.33,1
"GSL05",0.0003734457117153,3.11426728989118,0.117,0.022,1
"RPS11-BETA",0.000378532944576438,-1.36528259255658,0.179,0.346,1
"HSP81-2",0.000399860512544617,-1.03200167467848,0.214,0.389,1
"AGP2",0.000419839964787109,2.63601609461021,0.186,0.065,1
"IAA7",0.000429579803689308,-0.603598054225987,0.069,0.216,1
"AT5G08180",0.000431334617088054,-1.55285833605612,0.09,0.232,1
"PIP2A",0.000452949691845068,2.70304776565879,0.221,0.092,1
"AT3G20370",0.000461005900480906,-0.864820875582167,0.021,0.13,1
"AT1G67360",0.000477081798208453,2.2172368800064,0.221,0.086,1
"AT-IE",0.000487002221038745,-0.500610989122654,0.055,0.189,1
