"gene","MoransI_observed","MoransI_p.value","MoransI_p.adj"
"TRN2",NA,NA,NA
"AT5G46710",NA,NA,NA
"AT5G46720",NA,NA,NA
"AT5G46730",NA,NA,NA
"UBP21",NA,NA,NA
"AGD9",NA,NA,NA
"MYC3",NA,NA,NA
"AT5G46780",NA,NA,NA
"PYL1",NA,NA,NA
"BOU",NA,NA,NA
"AT5G46840",NA,NA,NA
"AT5G46850",NA,NA,NA
"VAM3",NA,NA,NA
"AT5G46870",NA,NA,NA
"HB-7.1",NA,NA,NA
"AT5G46890",NA,NA,NA
"AT5G46910",NA,NA,NA
"AT5G46920",NA,NA,NA
"AT5G46960",NA,NA,NA
"LBA1",NA,NA,NA
"AT5G47020",NA,NA,NA
"AT5G47030",NA,NA,NA
"LON2",NA,NA,NA
"AT5G47050",NA,NA,NA
"AT5G47060",NA,NA,NA
"AT5G47070",NA,NA,NA
"CKB1",NA,NA,NA
"AT5G47090",NA,NA,NA
"CBL9",NA,NA,NA
"LIL3:2",NA,NA,NA
"BI1",NA,NA,NA
"GATA27",NA,NA,NA
"AT5G47180",NA,NA,NA
"AT5G47190",NA,NA,NA
"RAB1A",NA,NA,NA
"AT5G47210",NA,NA,NA
"ERF2",NA,NA,NA
"ERF5",NA,NA,NA
"NUDT8",NA,NA,NA
"AT5G47250",NA,NA,NA
"AT5G47310",NA,NA,NA
"RPS19",NA,NA,NA
"AT5G47330",NA,NA,NA
"HAT2",NA,NA,NA
"AT5G47380",NA,NA,NA
"AT5G47390",NA,NA,NA
"AT5G47400",NA,NA,NA
"AT5G47420",NA,NA,NA
"AT5G47430",NA,NA,NA
"AT5G47435",NA,NA,NA
"AT5G47440",NA,NA,NA
"AT5G47455",NA,NA,NA
"AT5G47480",NA,NA,NA
"AT5G47490",NA,NA,NA
"PME5",NA,NA,NA
"AT5G47510",NA,NA,NA
"RABA5a",NA,NA,NA
"AT5G47540",NA,NA,NA
"AT5G47550",NA,NA,NA
"TDT",NA,NA,NA
"AT5G47570",NA,NA,NA
"ASG7",NA,NA,NA
"AT5G47590",NA,NA,NA
"AT5G47610",NA,NA,NA
"AT5G47620",NA,NA,NA
"mtACP3",NA,NA,NA
"NF-YB2",NA,NA,NA
"NUDT2",NA,NA,NA
"AT5G47660",NA,NA,NA
"TRM10.1",NA,NA,NA
"AT5G47690",NA,NA,NA
"AT5G47700",NA,NA,NA
"AT5G47710",NA,NA,NA
"AACT1",NA,NA,NA
"AT5G47730",NA,NA,NA
"AT5G47740",NA,NA,NA
"D6PKL2",NA,NA,NA
"PGLP2",NA,NA,NA
"FPS1",NA,NA,NA
"GAUT4",NA,NA,NA
"AT5G47790",NA,NA,NA
"PFK2",NA,NA,NA
"FRA1",NA,NA,NA
"AT5G47830",NA,NA,NA
"AMK2",NA,NA,NA
"AT5G47860",NA,NA,NA
"RAD52-2",NA,NA,NA
"ERF1-1",NA,NA,NA
"AT5G47890",NA,NA,NA
"AT5G47900",NA,NA,NA
"RBOHD",NA,NA,NA
"AT5G47920",NA,NA,NA
"AT5G47930",NA,NA,NA
"AT5G47940",NA,NA,NA
"AT5G47950",NA,NA,NA
"RABA4C",NA,NA,NA
"AT5G47970",NA,NA,NA
"AT5G48020",NA,NA,NA
"GFA2",NA,NA,NA
"AT5G48040",NA,NA,NA
"ELP1",NA,NA,NA
"TT10",NA,NA,NA
"AT5G48110",NA,NA,NA
"MET18",NA,NA,NA
"AT5G48130",NA,NA,NA
"PAT1",NA,NA,NA
"OBE2",NA,NA,NA
"SLY2",NA,NA,NA
"AT5G48175",NA,NA,NA
"NSP5",NA,NA,NA
"AT5G48220",NA,NA,NA
"ACAT2",NA,NA,NA
"AT5G48240",NA,NA,NA
"BBX8",NA,NA,NA
"ADG1",NA,NA,NA
"AT5G48310",NA,NA,NA
"AT5G48320",NA,NA,NA
"RUG2",NA,NA,NA
"AT5G48335",NA,NA,NA
"AT5G48340",NA,NA,NA
"AT5G48350",NA,NA,NA
"AT5G48360",NA,NA,NA
"AT5G48370",NA,NA,NA
"BIR1",NA,NA,NA
"AT5G48385",NA,NA,NA
"ATGLR1.2",NA,NA,NA
"AT5G07125",NA,NA,NA
"AT5G48430",NA,NA,NA
"AT5G48440",NA,NA,NA
"sks3",NA,NA,NA
"AT5G48460",NA,NA,NA
"AT5G48470",NA,NA,NA
"AT5G48480",NA,NA,NA
"DIR1",NA,NA,NA
"AT5G48490",NA,NA,NA
"AT5G48500",NA,NA,NA
"AUG3",NA,NA,NA
"AT5G48530",NA,NA,NA
"AT5G48540",NA,NA,NA
"HINT3",NA,NA,NA
"AT5G48560",NA,NA,NA
"AT5G48570",NA,NA,NA
"FKBP15-2",NA,NA,NA
"AT5G48590",NA,NA,NA
"SMC3",NA,NA,NA
"AT5G48610",NA,NA,NA
"AT5G48620",NA,NA,NA
"AT5G48630",NA,NA,NA
"AT5G48640",NA,NA,NA
"AT5G48650",NA,NA,NA
"AT5G48655",NA,NA,NA
"AT5G48657",NA,NA,NA
"AT5G48660",NA,NA,NA
"AT5G48680",NA,NA,NA
"XRI1",NA,NA,NA
"AT5G48730",NA,NA,NA
"AT5G48740",NA,NA,NA
"AT5G48760",NA,NA,NA
"AT5G48775",NA,NA,NA
"AT5G48780",NA,NA,NA
"AT5G48790",NA,NA,NA
"CB5-D",NA,NA,NA
"ICK6",NA,NA,NA
"AT5G48830",NA,NA,NA
"PANC",NA,NA,NA
"SAD1",NA,NA,NA
"KAT5",NA,NA,NA
"LATE",NA,NA,NA
"AT5G48900",NA,NA,NA
"LPA66",NA,NA,NA
"HCT",NA,NA,NA
"AT5G48940",NA,NA,NA
"DHNAT2",NA,NA,NA
"AT5G48960",NA,NA,NA
"AT5G48970",NA,NA,NA
"AT5G48980",NA,NA,NA
"AT5G48990",NA,NA,NA
"AT5G49000",NA,NA,NA
"SLD5",NA,NA,NA
"AT5G49015",NA,NA,NA
"PRMT4A",NA,NA,NA
"OVA2",NA,NA,NA
"AT5G07325",NA,NA,NA
"AT5G49060",NA,NA,NA
"AT5G49100",NA,NA,NA
"AT5G49110",NA,NA,NA
"AT5G49120",NA,NA,NA
"MET1",NA,NA,NA
"AT5G49170",NA,NA,NA
"SUS2.1",NA,NA,NA
"AT5G49210",NA,NA,NA
"AT5G49215",NA,NA,NA
"AT5G49220",NA,NA,NA
"HRB1",NA,NA,NA
"SHV2",NA,NA,NA
"AT5G49280",NA,NA,NA
"RLP56",NA,NA,NA
"GATA16",NA,NA,NA
"MYB111",NA,NA,NA
"BXL1",NA,NA,NA
"AT5G49390",NA,NA,NA
"AT5G49400",NA,NA,NA
"AT5G49410",NA,NA,NA
"AT5G49430",NA,NA,NA
"AT5G49440",NA,NA,NA
"bZIP1",NA,NA,NA
"ACLB-2",NA,NA,NA
"AT5G49470",NA,NA,NA
"CP1.1",NA,NA,NA
"AT5G49500",NA,NA,NA
"PFD3",NA,NA,NA
"WRKY48",NA,NA,NA
"AT5G49530",NA,NA,NA
"AT5G49540",NA,NA,NA
"BLOS2",NA,NA,NA
"AT5G49555",NA,NA,NA
"AT5G49560",NA,NA,NA
"PNG1",NA,NA,NA
"AT5G49580",NA,NA,NA
"AT5G49610",NA,NA,NA
"AAP6",NA,NA,NA
"AT5G49640",NA,NA,NA
"AT5G49645",NA,NA,NA
"XK-2",NA,NA,NA
"XIP1",NA,NA,NA
"AT5G49665",NA,NA,NA
"AT5G49680",NA,NA,NA
"AT5G49690",NA,NA,NA
"AT5G49700",NA,NA,NA
"AT5G49710",NA,NA,NA
"GH9A1",NA,NA,NA
"FRO6",NA,NA,NA
"FRO7",NA,NA,NA
"AT5G49760",NA,NA,NA
"AT5G49800",NA,NA,NA
"MMT",NA,NA,NA
"RUS6",NA,NA,NA
"EXO84B",NA,NA,NA
"AT5G49840",NA,NA,NA
"AT5G49850",NA,NA,NA
"AT5G49870",NA,NA,NA
"MAD1",NA,NA,NA
"CLC-C",NA,NA,NA
"AT5G49900",NA,NA,NA
"cpHsc70-2",NA,NA,NA
"emb1441",NA,NA,NA
"NFU2",NA,NA,NA
"AT5G49945",NA,NA,NA
"AT5G49950",NA,NA,NA
"AT5G49960",NA,NA,NA
"PPOX.1",NA,NA,NA
"AFB5",NA,NA,NA
"AT5G49990",NA,NA,NA
"AT5G50000",NA,NA,NA
"AT5G50020",NA,NA,NA
"AT5G50100",NA,NA,NA
"AT5G50110",NA,NA,NA
"AT5G50130",NA,NA,NA
"AT5G50150",NA,NA,NA
"FRO8",NA,NA,NA
"AT5G50170",NA,NA,NA
"AT5G50175",NA,NA,NA
"AT5G50180",NA,NA,NA
"WR3",NA,NA,NA
"QS",NA,NA,NA
"AT5G50230",NA,NA,NA
"PIMT2",NA,NA,NA
"CP31B",NA,NA,NA
"EMB1006",NA,NA,NA
"AT5G50290",NA,NA,NA
"AZG2",NA,NA,NA
"AT5G50310",NA,NA,NA
"ELO3",NA,NA,NA
"AT5G50330",NA,NA,NA
"AT5G50335",NA,NA,NA
"AT5G50340",NA,NA,NA
"AT5G50350",NA,NA,NA
"AT5G50370",NA,NA,NA
"CPI1",NA,NA,NA
"EXO70F1",NA,NA,NA
"EMB3141",NA,NA,NA
"PAP27",NA,NA,NA
"AT5G50410",NA,NA,NA
"AT5G50420",NA,NA,NA
"UBC33",NA,NA,NA
"MEMB12",NA,NA,NA
"AT5G50443",NA,NA,NA
"AT5G50450",NA,NA,NA
"AT5G50460",NA,NA,NA
"AT5G50530",NA,NA,NA
"SPL13A",NA,NA,NA
"HVA22E",NA,NA,NA
"AT5G50740",NA,NA,NA
"RGP4",NA,NA,NA
"AT5G50780",NA,NA,NA
"TIM8",NA,NA,NA
"NAC097",NA,NA,NA
"AT5G50840",NA,NA,NA
"MAB1",NA,NA,NA
"AT5G50860",NA,NA,NA
"UBC27",NA,NA,NA
"AT5G50890",NA,NA,NA
"AT5G50900",NA,NA,NA
"AT5G50915",NA,NA,NA
"CLPC1",NA,NA,NA
"AT5G50930",NA,NA,NA
"AT5G50940",NA,NA,NA
"NBP35",NA,NA,NA
"AT5G50970",NA,NA,NA
"AT5G50990",NA,NA,NA
"AT5G51010",NA,NA,NA
"CRL",NA,NA,NA
"SDHAF2",NA,NA,NA
"APC2.1",NA,NA,NA
"RHD2",NA,NA,NA
"ERD1",NA,NA,NA
"AT5G51080",NA,NA,NA
"FSD2",NA,NA,NA
"AT5G51110",NA,NA,NA
"PABN1",NA,NA,NA
"AT5G51130",NA,NA,NA
"AT5G51140",NA,NA,NA
"AT5G51150",NA,NA,NA
"AT5G51170",NA,NA,NA
"AT5G51180",NA,NA,NA
"AT5G51190",NA,NA,NA
"EMB3142",NA,NA,NA
"AT5G51220",NA,NA,NA
"EMF2",NA,NA,NA
"AT5G51260",NA,NA,NA
"AT5G51280",NA,NA,NA
"ACD5",NA,NA,NA
"AT5G51300",NA,NA,NA
"AT5G51340",NA,NA,NA
"MOL1",NA,NA,NA
"AT5G51370",NA,NA,NA
"AT5G51380",NA,NA,NA
"AT5G51390",NA,NA,NA
"AT5G51400",NA,NA,NA
"AT5G51410",NA,NA,NA
"AT5G51420",NA,NA,NA
"EYE",NA,NA,NA
"AT5G51440",NA,NA,NA
"RIN3",NA,NA,NA
"ATTPPA",NA,NA,NA
"AT5G51470",NA,NA,NA
"SKS2",NA,NA,NA
"AT5G51490",NA,NA,NA
"AT5G51500",NA,NA,NA
"AT5G51510",NA,NA,NA
"AT5G51520",NA,NA,NA
"AT5G51540",NA,NA,NA
"LPA2",NA,NA,NA
"EXL3",NA,NA,NA
"AT5G51560",NA,NA,NA
"AT5G51570",NA,NA,NA
"AT5G51585",NA,NA,NA
"AT5G51590",NA,NA,NA
"PLE",NA,NA,NA
"AT5G51620",NA,NA,NA
"AT5G51630",NA,NA,NA
"YLS7",NA,NA,NA
"CPSF160",NA,NA,NA
"AT5G51670",NA,NA,NA
"ACS12",NA,NA,NA
"PBS2",NA,NA,NA
"KEA5",NA,NA,NA
"NEET",NA,NA,NA
"AT5G51730",NA,NA,NA
"AT5G51740",NA,NA,NA
"SBT1.3",NA,NA,NA
"AT5G51770",NA,NA,NA
"AT5G51780",NA,NA,NA
"AT5G51795",NA,NA,NA
"AT5G51800",NA,NA,NA
"GA20OX2",NA,NA,NA
"PGM.1",NA,NA,NA
"AT5G51830",NA,NA,NA
"AT5G51840",NA,NA,NA
"TRM24",NA,NA,NA
"AT5G51880",NA,NA,NA
"AT5G51890",NA,NA,NA
"AT5G51910",NA,NA,NA
"AT5G51930",NA,NA,NA
"NRPB6A",NA,NA,NA
"AT5G51960",NA,NA,NA
"AT5G51970",NA,NA,NA
"AT5G51980",NA,NA,NA
"AT5G52010",NA,NA,NA
"AT5G52020",NA,NA,NA
"AT5G52030",NA,NA,NA
"RS41",NA,NA,NA
"BAG1",NA,NA,NA
"AT5G52070",NA,NA,NA
"CRR1",NA,NA,NA
"AT5G07885",NA,NA,NA
"HCF208",NA,NA,NA
"HDG7",NA,NA,NA
"AT5G52180",NA,NA,NA
"AT5G52190",NA,NA,NA
"I-2",NA,NA,NA
"GB1",NA,NA,NA
"AT5G52220",NA,NA,NA
"MBD13",NA,NA,NA
"MSBP1",NA,NA,NA
"RUP1",NA,NA,NA
"AT5G52280",NA,NA,NA
"LTI65",NA,NA,NA
"LTI78",NA,NA,NA
"AT5G52330",NA,NA,NA
"AT5G52370",NA,NA,NA
"AT5G52380",NA,NA,NA
"AT5G52410",NA,NA,NA
"AT5G52420",NA,NA,NA
"AT5G52430",NA,NA,NA
"HCF106",NA,NA,NA
"AT5G52450",NA,NA,NA
"FIB1",NA,NA,NA
"SCL8",NA,NA,NA
"OVA6",NA,NA,NA
"AT5G52530",NA,NA,NA
"AT5G52540",NA,NA,NA
"AT5G52545",NA,NA,NA
"AT5G52547",NA,NA,NA
"AT5G52550",NA,NA,NA
"USP",NA,NA,NA
"BETA-OHASE 2",NA,NA,NA
"AT5G52580",NA,NA,NA
"HSP90.1",NA,NA,NA
"AT5G52650",NA,NA,NA
"AT5G52660",NA,NA,NA
"AT5G52750",NA,NA,NA
"AT5G52760",NA,NA,NA
"AT5G52780",NA,NA,NA
"AT5G52790",NA,NA,NA
"AT5G52810",NA,NA,NA
"AT5G52820",NA,NA,NA
"WRKY27",NA,NA,NA
"AT5G52840",NA,NA,NA
"AT5G52850",NA,NA,NA
"ABCG8",NA,NA,NA
"MAKR5",NA,NA,NA
"AT5G52880",NA,NA,NA
"AT5G52882",NA,NA,NA
"ATIM",NA,NA,NA
"PKP-BETA1",NA,NA,NA
"AT5G52950",NA,NA,NA
"AT5G52960",NA,NA,NA
"AT5G52970",NA,NA,NA
"AT5G52980",NA,NA,NA
"AT5G52990",NA,NA,NA
"TAP46",NA,NA,NA
"AT5G53010",NA,NA,NA
"AT5G53020",NA,NA,NA
"AT5G53045",NA,NA,NA
"AT5G53048",NA,NA,NA
"AT5G53050",NA,NA,NA
"RCF3",NA,NA,NA
"AT5G53070",NA,NA,NA
"AT5G53080",NA,NA,NA
"AT5G53090",NA,NA,NA
"SPDS3",NA,NA,NA
"CNGC1",NA,NA,NA
"AT5G53140",NA,NA,NA
"AT5G53150",NA,NA,NA
"RCAR3",NA,NA,NA
"FTSH11",NA,NA,NA
"PTB2",NA,NA,NA
"TRY",NA,NA,NA
"SPCH",NA,NA,NA
"AT5G53220",NA,NA,NA
"AGP22",NA,NA,NA
"PDV1",NA,NA,NA
"CRF3",NA,NA,NA
"UBC10",NA,NA,NA
"AT5G53310",NA,NA,NA
"AT5G53320",NA,NA,NA
"AT5G53330",NA,NA,NA
"AT5G53340",NA,NA,NA
"CLPX",NA,NA,NA
"AT5G53360",NA,NA,NA
"PMEPCRF",NA,NA,NA
"BOB1",NA,NA,NA
"AT5G53420",NA,NA,NA
"SDG29",NA,NA,NA
"AT5G53440",NA,NA,NA
"ORG1",NA,NA,NA
"GLT1",NA,NA,NA
"ACBP1",NA,NA,NA
"AT5G53480",NA,NA,NA
"AT5G53486",NA,NA,NA
"AT5G53490",NA,NA,NA
"AT5G53500",NA,NA,NA
"VPS26A",NA,NA,NA
"AT5G53540",NA,NA,NA
"YSL3",NA,NA,NA
"CB5-E",NA,NA,NA
"AT5G53570",NA,NA,NA
"PLR1",NA,NA,NA
"AT5G53590",NA,NA,NA
"AT5G53620",NA,NA,NA
"AT5G53650",NA,NA,NA
"GRF7.1",NA,NA,NA
"AT5G53750",NA,NA,NA
"MLO11",NA,NA,NA
"AT5G53770",NA,NA,NA
"AT5G53800",NA,NA,NA
"AT5G53850",NA,NA,NA
"emb2737",NA,NA,NA
"AT5G53880",NA,NA,NA
"PSKR2",NA,NA,NA
"AT5G53895",NA,NA,NA
"AT5G53900",NA,NA,NA
"AT5G53920",NA,NA,NA
"AT5G53930",NA,NA,NA
"AT5G53940",NA,NA,NA
"CUC2",NA,NA,NA
"TAT7",NA,NA,NA
"HB52",NA,NA,NA
"AT5G53990",NA,NA,NA
"AT5G54020",NA,NA,NA
"AT5G54040",NA,NA,NA
"HGO",NA,NA,NA
"AT5G54090",NA,NA,NA
"AT5G54100",NA,NA,NA
"MAMI",NA,NA,NA
"AT5G54130",NA,NA,NA
"ILL3",NA,NA,NA
"AT5G54145",NA,NA,NA
"OMT1",NA,NA,NA
"AT5G54165",NA,NA,NA
"AT5G54170",NA,NA,NA
"PTAC15",NA,NA,NA
"PORA",NA,NA,NA
"AT5G54200",NA,NA,NA
"AT5G54240",NA,NA,NA
"CNGC4",NA,NA,NA
"MRE11",NA,NA,NA
"LHCB3",NA,NA,NA
"ATM2",NA,NA,NA
"CcdA",NA,NA,NA
"AT5G54300",NA,NA,NA
"AGD5",NA,NA,NA
"AT5G54370",NA,NA,NA
"THE1",NA,NA,NA
"HL",NA,NA,NA
"AT5G54400",NA,NA,NA
"PHOS32",NA,NA,NA
"CLUB",NA,NA,NA
"BBX29",NA,NA,NA
"PBP1.1",NA,NA,NA
"FQR1",NA,NA,NA
"DFL1",NA,NA,NA
"AT5G54520",NA,NA,NA
"AT5G54540",NA,NA,NA
"AT5G54569",NA,NA,NA
"AT5G54580",NA,NA,NA
"CRLK1",NA,NA,NA
"RPL24",NA,NA,NA
"AT5G54630",NA,NA,NA
"RAT5",NA,NA,NA
"Fh5",NA,NA,NA
"AT5G54660",NA,NA,NA
"ATK3",NA,NA,NA
"ILR3",NA,NA,NA
"GAUT12",NA,NA,NA
"G18F",NA,NA,NA
"SESA5",NA,NA,NA
"AT5G54750",NA,NA,NA
"AT5G54760",NA,NA,NA
"THI1",NA,NA,NA
"AT5G54780",NA,NA,NA
"GPT1",NA,NA,NA
"TSB1",NA,NA,NA
"AT5G54830",NA,NA,NA
"SGP1",NA,NA,NA
"AT5G54850",NA,NA,NA
"AT5G54855",NA,NA,NA
"AT5G54860",NA,NA,NA
"AT5G54870",NA,NA,NA
"AT5G54880",NA,NA,NA
"AT5G54890",NA,NA,NA
"RBP45A",NA,NA,NA
"AT5G54910",NA,NA,NA
"AT5G54920",NA,NA,NA
"AT5G54930",NA,NA,NA
"AT5G54940",NA,NA,NA
"PDC2",NA,NA,NA
"AT5G54970",NA,NA,NA
"AT5G54980",NA,NA,NA
"FIP2.1",NA,NA,NA
"AT5G55040",NA,NA,NA
"AT5G55050",NA,NA,NA
"AT5G55060",NA,NA,NA
"AT5G55070",NA,NA,NA
"MAPKKK15",NA,NA,NA
"AT5G55100",NA,NA,NA
"AT5G55110",NA,NA,NA
"VTC5",NA,NA,NA
"AT5G55125",NA,NA,NA
"CNX5",NA,NA,NA
"AT5G55140",NA,NA,NA
"SUMO2",NA,NA,NA
"AT5G55180",NA,NA,NA
"RAN3",NA,NA,NA
"MGE1",NA,NA,NA
"AT5G55210",NA,NA,NA
"AT5G55220",NA,NA,NA
"MAP65-1",NA,NA,NA
"PPX2",NA,NA,NA
"FTSZ1-1",NA,NA,NA
"AT5G55290",NA,NA,NA
"TOP1ALPHA",NA,NA,NA
"TOP1BETA",NA,NA,NA
"AT5G55340",NA,NA,NA
"AT5G55380",NA,NA,NA
"EDM2",NA,NA,NA
"AT5G55400",NA,NA,NA
"AT5G55450",NA,NA,NA
"NHX3",NA,NA,NA
"SVL1",NA,NA,NA
"XYLT",NA,NA,NA
"AT5G55510",NA,NA,NA
"AT5G55520",NA,NA,NA
"AT5G55530",NA,NA,NA
"TRN1.1",NA,NA,NA
"AT5G55550",NA,NA,NA
"AT5G55580",NA,NA,NA
"AT5G55600",NA,NA,NA
"AT5G55610",NA,NA,NA
"AT5G55620",NA,NA,NA
"KCO1",NA,NA,NA
"AT5G55640",NA,NA,NA
"AT5G55650",NA,NA,NA
"AT5G55660",NA,NA,NA
"AT5G55670",NA,NA,NA
"BAM4",NA,NA,NA
"Tic20-V",NA,NA,NA
"FLA1",NA,NA,NA
"CRR21",NA,NA,NA
"SRT1",NA,NA,NA
"AT5G55790",NA,NA,NA
"NMNAT",NA,NA,NA
"WYR",NA,NA,NA
"AT5G55830",NA,NA,NA
"AT5G55840",NA,NA,NA
"NOI",NA,NA,NA
"AT5G55860",NA,NA,NA
"AT5G55900",NA,NA,NA
"D6PK",NA,NA,NA
"OLI2",NA,NA,NA
"OPT1",NA,NA,NA
"emb2731",NA,NA,NA
"AT5G55950",NA,NA,NA
"AT5G55960",NA,NA,NA
"AT5G55970",NA,NA,NA
"CBL2",NA,NA,NA
"Hsp81.4",NA,NA,NA
"HSP81-3",NA,NA,NA
"AT5G56020",NA,NA,NA
"HSP81-2",NA,NA,NA
"AT5G56040",NA,NA,NA
"AT5G56050",NA,NA,NA
"NAS2",NA,NA,NA
"COX15",NA,NA,NA
"AT5G56100",NA,NA,NA
"AT5G56120",NA,NA,NA
"TEX1",NA,NA,NA
"AT5G56140",NA,NA,NA
"UBC30",NA,NA,NA
"AT5G56160",NA,NA,NA
"LLG1",NA,NA,NA
"ARP8",NA,NA,NA
"AT5G56190",NA,NA,NA
"WIP2",NA,NA,NA
"AT5G56220",NA,NA,NA
"AT5G56240",NA,NA,NA
"HAP8",NA,NA,NA
"AT5G56260",NA,NA,NA
"WRKY2",NA,NA,NA
"CSN6A",NA,NA,NA
"PEX5",NA,NA,NA
"GAMT2",NA,NA,NA
"AT5G56310",NA,NA,NA
"EXPA14",NA,NA,NA
"ATCRT1",NA,NA,NA
"AT5G56350",NA,NA,NA
"PSL4",NA,NA,NA
"AT5G56370",NA,NA,NA
"AT5G56380",NA,NA,NA
"AT5G56420",NA,NA,NA
"PM-ANT",NA,NA,NA
"AT5G56460",NA,NA,NA
"Cpn60beta3",NA,NA,NA
"AT5G56520",NA,NA,NA
"AT5G56530",NA,NA,NA
"OXS3",NA,NA,NA
"MKK6",NA,NA,NA
"AT5G56590",NA,NA,NA
"PRF3",NA,NA,NA
"AT5G56610",NA,NA,NA
"PFK7",NA,NA,NA
"ILL1",NA,NA,NA
"ILL2",NA,NA,NA
"AT5G56670",NA,NA,NA
"SYNC1",NA,NA,NA
"AT5G56710",NA,NA,NA
"HAG2",NA,NA,NA
"NDL1",NA,NA,NA
"SERAT1%3B1",NA,NA,NA
"ET2",NA,NA,NA
"AT5G56790",NA,NA,NA
"MT1B",NA,NA,NA
"AT5G56840",NA,NA,NA
"AT5G56850",NA,NA,NA
"GNC",NA,NA,NA
"AT5G56880",NA,NA,NA
"AT5G56890",NA,NA,NA
"AT5G56900",NA,NA,NA
"AT5G56910",NA,NA,NA
"EMB1789",NA,NA,NA
"AT5G56940",NA,NA,NA
"NAP1%3B3",NA,NA,NA
"CKX3",NA,NA,NA
"AT5G56980",NA,NA,NA
"AT5G57000",NA,NA,NA
"AT5G57010",NA,NA,NA
"ckl12",NA,NA,NA
"NMT1",NA,NA,NA
"LUT2",NA,NA,NA
"AT5G57035",NA,NA,NA
"AT5G57040",NA,NA,NA
"ABI2",NA,NA,NA
"AT5G57060",NA,NA,NA
"AT5G57070",NA,NA,NA
"AT5G57080",NA,NA,NA
"EIR1",NA,NA,NA
"AT5G57100",NA,NA,NA
"ACA8.1",NA,NA,NA
"AT5G57120",NA,NA,NA
"AT5G57123",NA,NA,NA
"AT5G57130",NA,NA,NA
"PAP28",NA,NA,NA
"AT5G57150",NA,NA,NA
"ATLIG4",NA,NA,NA
"AT5G57170",NA,NA,NA
"CIA2",NA,NA,NA
"AT5G57210",NA,NA,NA
"CYP81F2",NA,NA,NA
"AT5G57230",NA,NA,NA
"ORP4C",NA,NA,NA
"AT5G57250",NA,NA,NA
"AT5G57270",NA,NA,NA
"RID2",NA,NA,NA
"AT5G57290",NA,NA,NA
"AT5G57300",NA,NA,NA
"VLN5",NA,NA,NA
"AT5G57330",NA,NA,NA
"AT5G57340",NA,NA,NA
"AT5G57345",NA,NA,NA
"HA3",NA,NA,NA
"ZTL",NA,NA,NA
"AT5G57370",NA,NA,NA
"VIN3",NA,NA,NA
"AIL5",NA,NA,NA
"AT5G57400",NA,NA,NA
"AT5G57410",NA,NA,NA
"IAA33",NA,NA,NA
"GS1",NA,NA,NA
"XRCC3",NA,NA,NA
"AT5G57460",NA,NA,NA
"AT5G57480",NA,NA,NA
"VDAC4",NA,NA,NA
"AT5G57500",NA,NA,NA
"AT5G57510",NA,NA,NA
"XTH13",NA,NA,NA
"TCH4",NA,NA,NA
"AT5G57565",NA,NA,NA
"AT5G57570",NA,NA,NA
"AT5G57580",NA,NA,NA
"BIO1",NA,NA,NA
"AT5G57610",NA,NA,NA
"MYB36",NA,NA,NA
"AT5G57625",NA,NA,NA
"CIPK21",NA,NA,NA
"AT5G57655",NA,NA,NA
"COL5",NA,NA,NA
"GDU3",NA,NA,NA
"AT5G57700",NA,NA,NA
"AT5G57710",NA,NA,NA
"XBAT32",NA,NA,NA
"AT5G57760",NA,NA,NA
"AT5G57770",NA,NA,NA
"AT5G57785",NA,NA,NA
"AT5G57790",NA,NA,NA
"CER3",NA,NA,NA
"AT5G57815",NA,NA,NA
"AT5G57830",NA,NA,NA
"AT5G57840",NA,NA,NA
"ADCL",NA,NA,NA
"AT5G57860",NA,NA,NA
"eIFiso4G1",NA,NA,NA
"AT5G57890",NA,NA,NA
"SKIP1",NA,NA,NA
"AT5G57910",NA,NA,NA
"ENODL10",NA,NA,NA
"APO2",NA,NA,NA
"CNGC5",NA,NA,NA
"AT5G57950",NA,NA,NA
"AT5G57960",NA,NA,NA
"AT5G57970",NA,NA,NA
"RPB5C",NA,NA,NA
"UBP23",NA,NA,NA
"AT5G58000",NA,NA,NA
"CPL4",NA,NA,NA
"AT5G58005",NA,NA,NA
"LRL3",NA,NA,NA
"AT5G58020",NA,NA,NA
"AT5G58030",NA,NA,NA
"FIP1[V]",NA,NA,NA
"YKT61",NA,NA,NA
"TIL",NA,NA,NA
"AT5G58090",NA,NA,NA
"AT5G58100",NA,NA,NA
"AT5G58110",NA,NA,NA
"ROS3",NA,NA,NA
"PHOT2",NA,NA,NA
"AT5G58150",NA,NA,NA
"AT5G58160",NA,NA,NA
"ECT10",NA,NA,NA
"AT5G58200",NA,NA,NA
"AT5G58210",NA,NA,NA
"TTL.1",NA,NA,NA
"MSI1",NA,NA,NA
"FHIT",NA,NA,NA
"EMB3143",NA,NA,NA
"NdhN",NA,NA,NA
"ABCB25",NA,NA,NA
"RPT3",NA,NA,NA
"AT5G58300",NA,NA,NA
"AT5G58330",NA,NA,NA
"AT5G58340",NA,NA,NA
"WNK4",NA,NA,NA
"AT5G58370",NA,NA,NA
"AT5G58375",NA,NA,NA
"SIP1.2",NA,NA,NA
"AT5G58410",NA,NA,NA
"AT5G58420",NA,NA,NA
"EXO70B1",NA,NA,NA
"SNX2a",NA,NA,NA
"AT5G58450",NA,NA,NA
"TAF15b",NA,NA,NA
"AT5G58480",NA,NA,NA
"AT5G58490",NA,NA,NA
"AT5G58510",NA,NA,NA
"AT5G58520",NA,NA,NA
