"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT2G45730",2.59064226625168e-09,-1.28643499349406,0.038,0.309,4.6248145737125e-05
"SIRANBP",2.64814541081398e-09,-0.322594565544144,0.124,0.531,4.72746918738512e-05
"AT1G30580",2.80943677428879e-09,-0.372416247585763,0.184,0.642,5.01540652946034e-05
"AT5G08300",2.81132017504268e-09,-0.64237339309277,0.135,0.543,5.01876877648619e-05
"AT1G03140",2.812388333154e-09,-0.511690196022659,0.13,0.531,5.02067565234651e-05
"EMB2769",2.87679626135429e-09,-0.372711202494468,0.195,0.679,5.13565668576967e-05
"PHOS32",2.94737570400503e-09,-0.482412202124012,0.103,0.469,5.26165510678978e-05
"AT5G28740",2.94820010362305e-09,-0.706148922908057,0.076,0.407,5.26312682498788e-05
"LAX2",3.00180781442279e-09,-2.63100684696809,0.032,0.284,5.35882731030757e-05
"AT3G59890",3.05865592969113e-09,-0.652404275078666,0.027,0.272,5.4603125656846e-05
"AT5G38720",3.06740754513599e-09,-0.8117874324815,0.065,0.37,5.47593594957676e-05
"AT4G32130",3.10063005583524e-09,-0.373848571490807,0.097,0.444,5.53524477567707e-05
"AT2G40510",3.17099274008038e-09,-0.4607823688672,0.254,0.765,5.66085623959149e-05
"AT1G19880",3.19151865823883e-09,-0.577680953251542,0.076,0.407,5.69749910868795e-05
"RIP2",3.19328142281285e-09,-1.11667976647853,0.049,0.333,5.7006459960055e-05
"EMB1303",3.22404648205967e-09,-1.29275570848854,0.065,0.37,5.75556777977293e-05
"AT2G25670",3.24326667583365e-09,-1.29615647726751,0.097,0.444,5.78987966969824e-05
"AT4G11120",3.24881016589984e-09,-2.09720552281532,0.027,0.272,5.7997759081644e-05
"Hop3",3.30058205728737e-09,-0.50094189828598,0.238,0.765,5.89219908866941e-05
"AT2G36130",3.33967541081283e-09,-0.904591757571519,0.114,0.481,5.96198854338306e-05
"AT5G62900",3.44506077690506e-09,-1.17117666191295,0.065,0.37,6.15012249893091e-05
"AT1G16430",3.52033924189632e-09,-1.74712660412889,0.027,0.272,6.28450961463331e-05
"AT1G18850",3.52033924189632e-09,-1.3767401021687,0.027,0.272,6.28450961463331e-05
"AT5G26180",3.55083380984207e-09,-0.888189814934935,0.049,0.333,6.33894851733007e-05
"THY-2",3.66426482088192e-09,-1.61947407936437,0.027,0.272,6.54144555823841e-05
"LETM1",3.79046629698406e-09,-1.95963973210358,0.032,0.284,6.76674043337594e-05
"AT1G18540",3.84930812602572e-09,-0.686112465355392,0.481,0.963,6.87178486658112e-05
"AT2G43630",3.86462098080284e-09,-2.47417380548826,0.032,0.284,6.89912137492922e-05
"RPL3P",4.04476868296482e-09,-0.522490433890607,0.092,0.432,7.2207210528288e-05
"AT1G22270",4.06410678883681e-09,-0.7315154585657,0.065,0.37,7.25524343943148e-05
"AT5G60980",4.07196751651446e-09,-0.691828222524799,0.086,0.432,7.26927641048162e-05
"FVE",4.19467292198791e-09,-1.00568657339242,0.059,0.358,7.48833010033282e-05
"AT4G31210",4.21453180008937e-09,-1.17763529988636,0.027,0.272,7.52378216951954e-05
"EIF4G",4.23511107913333e-09,-0.660117083186815,0.049,0.333,7.56052029846881e-05
"ATU2AF65A",4.25525360166354e-09,-0.408141710354773,0.157,0.58,7.59647872968975e-05
"KIN2",4.28829616289409e-09,-0.482760317301192,0.405,0.975,7.65546630999853e-05
"AT1G12650",4.32918763628981e-09,-0.991251576637682,0.081,0.407,7.72846576830457e-05
"AT3G53870",4.33067112691489e-09,-0.409172986556059,0.308,0.889,7.73111409576846e-05
"AT1G61620",4.35632276382467e-09,-4.7638566442056,0.005,0.198,7.7769073979798e-05
"YAO",4.50494427370278e-09,-1.31257703070895,0.076,0.395,8.0422265174142e-05
"AT3G58110",4.50797541144449e-09,-1.0093490574454,0.054,0.346,8.04763770451071e-05
"AT5G08430",4.55672192564087e-09,-2.75338349328813,0.016,0.235,8.13465998165409e-05
"AT5G45780",4.55672192564087e-09,-2.63483984715534,0.016,0.235,8.13465998165409e-05
"AT4G28440",4.59875253042403e-09,-1.56132899082037,0.032,0.284,8.20969301731297e-05
"AT3G18190",4.64126570953482e-09,-0.38611121318966,0.195,0.642,8.28558754466156e-05
"SERK2",4.76006995858523e-09,-2.83866932975391,0.016,0.235,8.49767689006635e-05
"AT1G77670",4.76006995858523e-09,-2.15555792288751,0.016,0.235,8.49767689006635e-05
"AT4G04940",4.77944480205858e-09,-1.56808974181518,0.032,0.284,8.53226486063497e-05
"GHR1",4.8650285262764e-09,-2.06115800641283,0.016,0.235,8.68504892510864e-05
"AT5G51300",4.8650285262764e-09,-2.25680142941798,0.016,0.235,8.68504892510864e-05
"AT2G28600",4.87734982153577e-09,-0.85333131236857,0.103,0.457,8.70704490140566e-05
"AT1G15270",4.91404648194494e-09,-0.538175969321969,0.157,0.58,8.77255577956811e-05
"XTH9",4.92646201331807e-09,-4.31593138404466,0.005,0.198,8.79471998617543e-05
"UBQ1",4.96190930491892e-09,-0.690290152012475,0.578,0.988,8.85800049114126e-05
"AT3G01740",4.99587570090019e-09,-0.710222761867856,0.054,0.346,8.91863730124703e-05
"RPS28",5.00289685230587e-09,-0.39909966291926,0.281,0.84,8.93117146073645e-05
"UBA 2",5.02006391332883e-09,-2.05742107322365,0.054,0.333,8.96181809807462e-05
"AT1G08580",5.04021856103463e-09,-0.350903919659366,0.13,0.519,8.99779817515901e-05
"AT3G57950",5.04890221314017e-09,-2.23026873444351,0.005,0.198,9.01330023089783e-05
"AT2G27720",5.09100870264081e-09,-0.753394303341313,0.535,0.988,9.08846873595438e-05
"AT4G27380",5.11576867249695e-09,-0.757594758788115,0.065,0.37,9.13267023414155e-05
"CARAB-AK-LYS",5.12973711281209e-09,-1.10772895221128,0.059,0.358,9.15760669379214e-05
"UBC3",5.1617885318767e-09,-0.941090999449516,0.032,0.284,9.21482488710629e-05
"U2AF35B",5.19366470232596e-09,-1.02081676732449,0.076,0.395,9.27173022659231e-05
"AT4G11790",5.31195535547357e-09,-1.80962870645779,0.038,0.296,9.48290270059141e-05
"AT5G26680",5.31195535547357e-09,-1.75572257848004,0.038,0.296,9.48290270059141e-05
"AT2G31810",5.3600843885656e-09,-1.15581497806975,0.076,0.395,9.5688226504673e-05
"AT1G74050",5.36100272600611e-09,-0.646909616427287,0.351,0.852,9.57046206646611e-05
"AT3G56370",5.42453087009005e-09,-2.53085682658434,0.016,0.235,9.68387250928475e-05
"B ALPHA",5.4755895514691e-09,-1.03644056518111,0.07,0.383,9.77502246728263e-05
"OVA5",5.54371439831485e-09,-2.76546101211259,0.016,0.235,9.89663894387167e-05
"AT5G15320",5.56576718470957e-09,-0.469935954774784,0.124,0.519,9.93600757814353e-05
"IAA2",5.61735136250164e-09,-1.20048654670917,0.038,0.296,0.000100280956523379
"AT5G02610",5.63446554474305e-09,-0.426367951814873,0.173,0.605,0.000100586478904753
"RPS14",5.63693492016209e-09,-0.723489878373791,0.081,0.407,0.000100630562194734
"CHC1",5.66544393828219e-09,-2.34973933892734,0.016,0.235,0.000101139505186214
"HAM1",5.68173595247633e-09,-1.25553215528653,0.032,0.284,0.000101430350223607
"AT1G75200",5.83103116250448e-09,-1.12776028532779,0.065,0.37,0.00010409556831303
"AT3G11830",5.88439136953616e-09,-0.582305053442971,0.265,0.79,0.00010504815472896
"ERF1-2",5.88566066238994e-09,-0.406464649872531,0.135,0.531,0.000105070814144985
"SPT",5.96592030998457e-09,-3.13425514058187,0.022,0.247,0.000106503609373845
"AT3G56120",6.13405461747072e-09,-1.1051426436521,0.032,0.284,0.000109505143031087
"CHR17",6.37149837929364e-09,-1.22938325798211,0.059,0.358,0.00011374398906715
"AT5G17930",6.39047813781614e-09,-1.65587589332614,0.054,0.333,0.000114082815716294
"AT5G55125",6.43041251726425e-09,-0.355668402538891,0.065,0.37,0.000114795724258201
"AT3G45030",6.54500701306881e-09,-0.522658996469446,0.216,0.679,0.000116841465197304
"TIM10",6.74154075554971e-09,-0.622670551864003,0.07,0.383,0.000120349985568073
"SAG24",6.78881824372196e-09,-0.612716245173467,0.405,0.926,0.000121193983286925
"AT4G36580",6.88750638282785e-09,-6.78733211472613,0,0.173,0.000122955763946243
"AT5G15725",6.88750638282785e-09,-6.46105398214853,0,0.173,0.000122955763946243
"AT2G01640",6.89021870057577e-09,-1.26661145536453,0.038,0.296,0.000123004184242679
"AT2G21195",6.89021870057577e-09,-1.04420495131721,0.038,0.296,0.000123004184242679
"AT2G21440",7.27615744392512e-09,-0.740591126792658,0.059,0.358,0.000129893962688951
"EMB1080",7.47972596586818e-09,-0.552423656537619,0.541,0.988,0.000133528067942679
"AT5G58005",7.49770713526103e-09,-2.41110789235531,0.022,0.247,0.00013384906777868
"AT5G11750",7.55767620478704e-09,-0.627661972782486,0.038,0.296,0.000134919635607858
"AT5G15520",7.55767620478704e-09,-0.378932857471905,0.038,0.296,0.000134919635607858
"ZIM",7.65456398902989e-09,-2.42062876047902,0.022,0.247,0.000136649276332162
"AT5G65860",7.73218423606794e-09,-2.27396385448543,0.027,0.259,0.000138034952982285
"GATA17",7.84190855776897e-09,-0.544534256702931,0.038,0.296,0.000139993751573292
"FDM1",7.88801425676733e-09,-2.76463246792091,0.027,0.259,0.00014081683051181
"AT3G14240",7.95064008030491e-09,-1.63508791589039,0.049,0.321,0.000141934826713603
"MAP2B",8.05449431777849e-09,-0.730155497946762,0.043,0.309,0.000143788832560982
"AT1G52300",8.27630575143885e-09,-0.628100488545731,0.589,1,0.000147748610274686
"U1A",8.30613838372298e-09,-1.16861820319228,0.059,0.346,0.000148281182426223
"SAR1",8.31451679168463e-09,-1.34444245439217,0.022,0.247,0.000148430753765154
"AT3G25470",8.48795969273938e-09,-1.84475813810724,0.022,0.247,0.000151527056434783
"AT5G23610",8.49963341164141e-09,-1.36944574696395,0.043,0.309,0.000151735455664622
"ROC1",8.55573074576034e-09,-0.477821595463999,0.108,0.469,0.000152736905273314
"AT2G31740",8.65321218398501e-09,-0.740927503831446,0.043,0.309,0.0001544771439085
"HA11",8.65321218398501e-09,-1.50076478628915,0.043,0.309,0.0001544771439085
"AT5G58110",8.69504716348856e-09,-0.635303226114848,0.346,0.901,0.000155223981962598
"AT3G24830",8.85035299045872e-09,-0.621868018298291,0.486,0.988,0.000157996501585669
"RANBP1",9.15987538713707e-09,-0.842326087287162,0.103,0.444,0.000163522095411171
"AT1G07840",9.21758405070128e-09,-1.4931723253126,0.022,0.247,0.000164552310473119
"AT1G11280",9.21758405070128e-09,-1.94226599780167,0.022,0.247,0.000164552310473119
"ENODL15",9.42867054984801e-09,-3.33261602876012,0.011,0.21,0.000168320626655887
"ISU1",9.84867986773962e-09,-0.734693072336394,0.195,0.642,0.000175818632998888
"AT3G08640",9.87039638829311e-09,-2.4256408797757,0.011,0.21,0.000176206316323809
"AT2G18330",1.00987381936316e-08,-3.10999217260938,0.011,0.21,0.000180282674232711
"AT3G56680",1.03322110445755e-08,-2.4060999958994,0.011,0.21,0.000184450631567761
"AT5G09225",1.03322110445755e-08,-3.03795837091725,0.011,0.21,0.000184450631567761
"MSL9",1.04311509088615e-08,-0.480781877918169,0.108,0.469,0.000186216906024996
"AT1G26460",1.05709266487178e-08,-2.9264225736244,0.011,0.21,0.00018871218253291
"AT1G30240",1.05709266487178e-08,-3.25993907512582,0.011,0.21,0.00018871218253291
"AT5G51980",1.06911479961421e-08,-0.530192331198667,0.049,0.321,0.000190858374027128
"AT3G57880",1.08149990625738e-08,-2.4063273231423,0.011,0.21,0.000193069363265068
"DCAF1",1.08782056579358e-08,-0.594762678481477,0.049,0.321,0.000194197727405469
"GH9B13",1.12317147042366e-08,-0.691095115192634,0.032,0.272,0.000200508570900032
"AT2G43770",1.15001630892781e-08,-1.591580869688,0.027,0.259,0.000205300911469793
"RRP4",1.17933542366136e-08,-0.818478845561896,0.065,0.358,0.000210534959832027
"ABO1",1.19629711568244e-08,-1.64569507494768,0.027,0.259,0.000213562961091628
"AT2G39020",1.21747077387623e-08,-0.514342646898004,0.146,0.543,0.000217342882552385
"AT3G13670",1.22026601882317e-08,-0.374242974888084,0.135,0.519,0.000217841889680312
"PKp3",1.22065020527464e-08,-1.21459342439453,0.054,0.333,0.000217910474645629
"AT1G79150",1.24655175066133e-08,-1.17510710464107,0.07,0.37,0.000222534418528061
"AT4G08310",1.26669994899896e-08,-1.96048245488768,0.043,0.296,0.000226131274895295
"ABCF4",1.27355381575191e-08,-1.03344951434166,0.081,0.395,0.000227354827188031
"GRP2",1.27839344057272e-08,-0.345942430926133,0.254,0.753,0.000228218797011041
"AT4G34670",1.31136970729581e-08,-0.600051937311217,0.508,0.975,0.000234105720146448
"LSM2",1.32114351510494e-08,-0.764419687168922,0.059,0.346,0.000235850540316534
"AT2G01630",1.33336347693283e-08,-1.9458537411553,0.032,0.272,0.000238032047902048
"VIP4",1.34307309158218e-08,-0.748744738357652,0.059,0.346,0.000239765408309251
"AAK6",1.34912289544879e-08,-1.20098900053293,0.07,0.37,0.000240845419295519
"VDAC4",1.36373890751619e-08,-1.0444427523627,0.065,0.358,0.00024345466976979
"AT5G41970",1.36533706373033e-08,-0.738262315067495,0.059,0.346,0.000243739972617139
"AT5G12110",1.37059925247056e-08,-1.17516731533554,0.07,0.37,0.000244679378551045
"AtRZ-1c",1.37297071265578e-08,-1.31331208211865,0.027,0.259,0.000245102731623309
"AT3G49810",1.4240785793401e-08,-3.30993715102034,0.016,0.222,0.000254226507983795
"CHL-CPN10",1.43411552420425e-08,-0.797189458649487,0.049,0.321,0.000256018303380942
"UPL6",1.43861487685216e-08,-1.67771334646646,0.032,0.272,0.000256821527815648
"DDB2",1.45519241694626e-08,-3.28036448641721,0.016,0.222,0.000259780950273246
"P40",1.45869946747935e-08,-0.609683840273826,0.589,1,0.000260407028934414
"AT2G02160",1.48294913236247e-08,-0.585834992741012,0.081,0.395,0.000264736079109348
"RRP41",1.49422406047361e-08,-2.01545398869042,0.032,0.272,0.000266748879275749
"CPN10",1.52404023129482e-08,-0.443378532847927,0.297,0.84,0.000272071662090752
"RPL23AA",1.54197181239139e-08,-0.653097368754181,0.519,0.988,0.000275272807948111
"HTB1",1.54639899172634e-08,-0.495721492241023,0.076,0.383,0.000276063148002987
"MBF1B",1.54971718715178e-08,-1.05598584137999,0.086,0.407,0.000276655512250336
"AT5G09300",1.57016399782047e-08,-1.31544603838795,0.043,0.296,0.000280305676890911
"CSDP1",1.57087595173533e-08,-0.966975110540543,0.054,0.333,0.000280432774903791
"MAC3A",1.57603162088279e-08,-0.683672529300457,0.065,0.358,0.000281353164959996
"GDH2",1.62059434806624e-08,-0.434973820512084,0.086,0.407,0.000289308503016785
"AT4G16447",1.62093564784701e-08,-1.96989331884168,0.016,0.222,0.000289369431853649
"DRP3B",1.62425381795663e-08,-0.745691141912575,0.081,0.395,0.000289961791581618
"APS1",1.63541560000763e-08,-1.06730706755147,0.059,0.346,0.000291954392913362
"AT2G03640",1.63543821053656e-08,-1.10545665040098,0.059,0.346,0.000291958429344987
"ATU2AF35A",1.65644727894448e-08,-1.83910073635698,0.038,0.284,0.000295708968237168
"BBC1",1.66201628905015e-08,-0.540874769700989,0.703,1,0.000296703147921232
"emb2458",1.67387105653813e-08,-1.36043454850425,0.032,0.272,0.000298819461013187
"AT4G27640",1.68038002059773e-08,-1.01220526197192,0.065,0.358,0.000299981441277106
"IMD3",1.69179575032635e-08,-0.868203379369282,0.097,0.432,0.00030201937734826
"emb2171",1.69759625173176e-08,-0.584651491658865,0.605,1,0.000303054882859155
"SmD3",1.70578413762369e-08,-1.56537404788101,0.032,0.272,0.00030451658424858
"AT3G18790",1.70578413762369e-08,-2.09444691366668,0.032,0.272,0.00030451658424858
"FIP1[V]",1.73550049657382e-08,-1.14869307018179,0.07,0.37,0.000309821548648358
"AT4G23620",1.74999597128418e-08,-1.76113556750234,0.038,0.284,0.000312409280793651
"AT3G12370",1.78230401868631e-08,-1.33384451869107,0.038,0.284,0.00031817691341588
"PABN1",1.79843578707565e-08,-0.370092091233131,0.086,0.407,0.000321056756708744
"EDA3",1.83083933333179e-08,-3.82927136677746,0.005,0.185,0.000326841437786392
"NUFIP",1.83083933333179e-08,-3.86295989364473,0.005,0.185,0.000326841437786392
"U1-70K",1.85581859539503e-08,-0.573287406776274,0.162,0.58,0.000331300735649921
"AT4G02820",1.88410764489009e-08,-2.06804356070885,0.016,0.222,0.000336350896765779
"AT4G13170",1.89206714234754e-08,-0.915812069559466,0.092,0.42,0.000337771826251882
"AT5G06110",1.90842137221213e-08,-0.348916047817672,0.086,0.407,0.000340691383367309
"AT3G19120",1.96662738919839e-08,-1.73986324210767,0.016,0.222,0.000351082321519696
"PMH2",1.9841679770789e-08,-2.91967630073938,0.022,0.235,0.000354213667268125
"EIF3K",1.99049099314488e-08,-0.418857979187144,0.135,0.519,0.000355342452096224
"AT3G49560",2.02524361838235e-08,-1.55942774901988,0.038,0.284,0.000361546490753617
"AT5G21020",2.04469612446208e-08,-0.521257883737688,0.351,0.914,0.00036501915213897
"ATKRS-1",2.06169841297183e-08,-0.458747732357721,0.205,0.654,0.00036805440068373
"XBAT31",2.08573957053595e-08,-0.602318458378572,0.086,0.407,0.000372346228132077
"LSM3B",2.16162104233775e-08,-1.66169201830076,0.043,0.296,0.000385892588478136
"AT4G20980",2.28331358222796e-08,-0.313947694675246,0.13,0.494,0.000407617140699336
"AT1G08410",2.30020663887524e-08,-1.83304358481682,0.038,0.284,0.000410632889172008
"AT1G06200",2.32988425937843e-08,-1.24852966047602,0.049,0.309,0.000415930937984237
"ROS3",2.34233257191614e-08,-1.38601552604527,0.038,0.284,0.000418153210738469
"WDR55",2.40897166205185e-08,-1.18934111709221,0.065,0.346,0.000430049621109496
"AT4G20830",2.50874071384255e-08,-1.6431607932807,0.059,0.333,0.000447860392235172
"AT2G03505",2.51731920375253e-08,-7.01772104737949,0,0.16,0.000449391824253902
"PAH1",2.51731920375253e-08,-6.83335138475624,0,0.16,0.000449391824253902
"AT3G17670",2.51731920375253e-08,-6.32913312260066,0,0.16,0.000449391824253902
"IQD16",2.51731920375253e-08,-6.62133794155535,0,0.16,0.000449391824253902
"AT4G33760",2.51731920375253e-08,-6.71430333414169,0,0.16,0.000449391824253902
"AT5G49645",2.51731920375253e-08,-6.43781222719169,0,0.16,0.000449391824253902
"AT5G43960",2.57229063003056e-08,-0.299188821667413,0.189,0.617,0.000459205323273055
"RIP5",2.58880071671384e-08,-2.31207404404308,0.022,0.235,0.000462152703947754
"AT1G20220",2.60120055309424e-08,-0.573588426415423,0.249,0.728,0.000464366322738384
"AT3G10020",2.66664080034799e-08,-0.683455536454078,0.092,0.407,0.000476048715678123
"AT1G03687",2.69644126782764e-08,-1.33181925091796,0.022,0.235,0.000481368695132591
"AT3G59650",2.71799689842025e-08,-0.819567840891373,0.043,0.296,0.000485216806305984
"AT5G51220",2.7668454377661e-08,-1.47025740132897,0.059,0.333,0.000493937247550004
"AT1G16870",2.78150207577365e-08,-1.62247580643417,0.065,0.346,0.000496553750567111
"PAP12",2.87157798041363e-08,-1.28543500194069,0.065,0.346,0.000512634101063441
"AT3G06700",2.88573569153628e-08,-0.607902328282844,0.6,1,0.000515161535653057
"AT1G44830",2.96085739590718e-08,-1.23815838072152,0.049,0.309,0.00052857226231735
"AT2G43460",2.97642821974872e-08,-0.430483944011352,0.481,0.975,0.000531351965789542
"AT5G25590",2.97974356492609e-08,-3.90299509935482,0.011,0.198,0.000531943821210606
"EMB1241",3.10484698946279e-08,-0.37982513854695,0.054,0.321,0.000554277284558898
"NAC084",3.15686432573435e-08,-1.24260387491466,0.054,0.321,0.000563563419430096
"RHON1",3.17210157852087e-08,-1.4511203793914,0.022,0.235,0.000566283573797545
"Tic22-IV",3.17210157852087e-08,-1.88556576482666,0.022,0.235,0.000566283573797545
"AT2G34040",3.17429192907897e-08,-0.702589511487168,0.157,0.543,0.000566674595179177
"AT3G02245",3.17737113357326e-08,-2.2957959430032,0.038,0.272,0.000567224294765498
"AT2G20515",3.18214139371778e-08,-1.37600230965109,0.043,0.296,0.000568075881606497
"AT2G42910",3.23318985134424e-08,-0.550870323536641,0.092,0.42,0.000577189052261974
"ARP4",3.26102767377446e-08,-1.0786677928692,0.065,0.346,0.000582158660322216
"NRPB8B",3.26344726629667e-08,-1.03195420718698,0.054,0.321,0.000582590605979282
"AT3G54470",3.27681191229942e-08,-0.361823714190897,0.151,0.531,0.000584976462583692
"PUM23",3.33566467135583e-08,-1.21647921915976,0.049,0.309,0.000595482857130443
"SYNC1",3.34915250093864e-08,-0.92911880160904,0.097,0.42,0.000597890704467566
"MPPalpha",3.36383877875458e-08,-1.44799750228279,0.027,0.247,0.000600512498783268
"AT2G27710",3.37707956841318e-08,-0.54880235161919,0.541,0.975,0.000602876244553121
"PUM3",3.39283168904118e-08,-0.972544011922788,0.049,0.309,0.000605688313127631
"SKIP",3.39717877875181e-08,-0.688836428966713,0.097,0.42,0.000606464355582772
"AT4G35910",3.41404223110545e-08,-3.46859640734419,0.011,0.198,0.000609474819096945
"UBP1A",3.43579992553013e-08,-0.994933934860269,0.092,0.395,0.000613359002705639
"AT5G58370",3.49215763456453e-08,-3.51473169451094,0.011,0.198,0.00062341998092246
"AT3G02760",3.57009298612278e-08,-0.957398779221397,0.049,0.309,0.000637332999882638
"RS31",3.57086739234433e-08,-0.979089341411592,0.076,0.37,0.000637471246881309
"AT1G13380",3.64584559613785e-08,-1.22059464231695,0.059,0.333,0.00065085635582253
"OTC",3.65327510646832e-08,-0.605843558976049,0.076,0.37,0.000652182672006725
"ITPK1",3.65362272571976e-08,-2.89117937232057,0.011,0.198,0.000652244728995491
"GP ALPHA 1",3.72576996002451e-08,-1.2848168214848,0.054,0.321,0.000665124453263576
"CYP71",3.72576996002451e-08,-1.16373575903276,0.054,0.321,0.000665124453263576
"AT3G13940",3.73704743626692e-08,-2.96434978788232,0.011,0.198,0.000667137708322371
"COP9",3.82034023240592e-08,-1.0307944828694,0.065,0.346,0.000682007138289105
"FTSZ2-1",3.82231823084203e-08,-2.84805851724411,0.011,0.198,0.000682360250569919
"AT2G44510",3.82231823084203e-08,-1.421625704736,0.011,0.198,0.000682360250569919
"TOM22-I",3.85399919458805e-08,-2.02698114248677,0.027,0.247,0.000688015936217859
"AIP3",3.93735031516488e-08,-0.765128237892748,0.103,0.432,0.000702895778263234
"AT5G15750",4.00555271344796e-08,-0.734565468273412,0.065,0.346,0.000715071270404731
"EIF2 BETA",4.03991309717693e-08,-0.989827553829386,0.124,0.469,0.000721205286108025
"NUP1",4.12049497928217e-08,-2.17864470421011,0.032,0.259,0.000735590763701453
"LIF2",4.16331355643095e-08,-0.541001625333449,0.103,0.432,0.000743234736094054
"AT5G65900",4.16448105403565e-08,-1.81667269491499,0.027,0.247,0.000743443157766445
"AT4G30150",4.24581295465185e-08,-0.693561582876818,0.027,0.247,0.000757962528664448
"AT2G32170",4.32868402175687e-08,-1.87669699739628,0.027,0.247,0.000772756671564036
"AT4G36980",4.35807187174303e-08,-2.22821092628001,0.032,0.259,0.000778002990543566
"AT3G60245",4.36158941831889e-08,-0.623338698827056,0.627,0.975,0.000778630942958288
"CJD1",4.52372426086734e-08,-1.96805370214223,0.032,0.259,0.000807575255050038
"PAHX",4.61494866282476e-08,-0.575289495350497,0.065,0.346,0.000823860635287475
"AT4G21660",4.6545057645905e-08,-0.336183750987016,0.173,0.593,0.000830922369094696
"AT1G23100",4.67613022906401e-08,-0.981501804328983,0.027,0.247,0.000834782768492508
"ZWI",4.67613022906401e-08,-1.41603222173074,0.027,0.247,0.000834782768492508
"ARF6",4.68342731396192e-08,-1.08189027515072,0.092,0.407,0.000836085444088482
"AT5G27470",4.74599199021573e-08,-0.404750218310073,0.168,0.568,0.000847254490093313
"AT5G26830",4.750956432287e-08,-0.877564107069087,0.092,0.407,0.000848140742291876
"HSA32",4.81942899792314e-08,-0.381893882393892,0.092,0.407,0.000860364464709239
"BCAT3",4.83530068681154e-08,-0.437158318908535,0.07,0.358,0.000863197878609597
"SD3",4.8735372464077e-08,-1.75194136201855,0.032,0.259,0.000870023869228702
"SR45",4.88885774350056e-08,-0.594638143611404,0.092,0.407,0.00087275888436972
"AT3G09720",4.91019516755238e-08,-0.893856918890734,0.07,0.358,0.00087656804131145
"TFIIIA",4.98953590012493e-08,-1.94419943767303,0.043,0.284,0.000890731948890303
"RAD23A",4.99901179342289e-08,-1.1269735299116,0.038,0.272,0.000892423585361855
"ACT7",5.01176313556641e-08,-0.476840927464031,0.319,0.827,0.000894699954961315
"emb2734",5.0189933698282e-08,-1.00742509693891,0.076,0.37,0.00089599069638173
"EIF3G1",5.02059517159289e-08,-1.02073661059522,0.081,0.383,0.000896276650032763
"CKB1",5.0701698345943e-08,-0.64514401196682,0.065,0.346,0.000905126718871774
"MAP65-1",5.09532604802575e-08,-0.503164293887364,0.081,0.383,0.000909617606093557
"AT5G14580",5.12170395599907e-08,-2.61440410370106,0.016,0.21,0.000914326590224953
"NRPB12",5.48029363591114e-08,-0.763211023386179,0.092,0.407,0.000978342019882856
"RFC3.1",5.55810101941098e-08,-4.66742411917448,0.005,0.173,0.000992232193985248
"AT2G46230",5.64935299681697e-08,-0.568868225819408,0.103,0.432,0.00100852249699177
"AT5G67220",5.69514088541626e-08,-0.524293957346768,0.086,0.395,0.00101669655086451
"AT5G49400",5.75914571787179e-08,-1.04824852232315,0.032,0.259,0.00102812269355447
"emb2731",5.90444992291356e-08,-0.528262841632223,0.081,0.383,0.00105406240023853
"AT2G25355",5.97765864617172e-08,-4.60376668112617,0.005,0.173,0.00106713162151458
"SMAP1",6.04454333981927e-08,-0.476830188859342,0.141,0.506,0.00107907187702454
"AT3G53740",6.0700900137704e-08,-0.569991697743423,0.573,1,0.00108363246925829
"OXA1",6.09339998738753e-08,-1.31215116345836,0.086,0.383,0.00108779376574842
"TRX2",6.19379498579113e-08,-0.313028728176876,0.114,0.457,0.00110571628086343
"AT1G60080",6.31190429850765e-08,-1.17431109365893,0.038,0.272,0.00112680115536959
"PMD1",6.3165833865142e-08,-0.937809485219937,0.032,0.259,0.00112763646616051
"RRP41L",6.3165833865142e-08,-0.906353506421592,0.032,0.259,0.00112763646616051
"AT5G60030",6.3165833865142e-08,-0.338087031748792,0.032,0.259,0.00112763646616051
"AT3G56340",6.42233271990013e-08,-0.455639718305026,0.422,0.963,0.00114651483715657
"SHS1",6.42570264995175e-08,-1.29337533542301,0.038,0.272,0.00114711643706939
"AT5G44720",6.46763370091625e-08,-2.08431376773341,0.016,0.21,0.00115460196828757
"AT1G66760",6.58506145837492e-08,-3.68974177143124,0.005,0.173,0.00117556517154909
"AT4G32915",6.58506145837492e-08,-2.01527380621384,0.005,0.173,0.00117556517154909
"AT5G11730",6.58506145837492e-08,-1.51966361825555,0.005,0.173,0.00117556517154909
"AT5G16040",6.58506145837492e-08,-3.65417401914742,0.005,0.173,0.00117556517154909
"RH36",6.60573275192241e-08,-1.39083740238615,0.016,0.21,0.00117925541087319
"PIP",6.60573275192241e-08,-2.25221930888869,0.016,0.21,0.00117925541087319
"AT3G16230",6.60573275192241e-08,-2.22176790578215,0.016,0.21,0.00117925541087319
"AT4G17610",6.60573275192241e-08,-2.49574812041716,0.016,0.21,0.00117925541087319
"LAP2",6.60573275192241e-08,-1.94454423413502,0.016,0.21,0.00117925541087319
"CDC48C",6.92580304989981e-08,-1.95103324425733,0.022,0.222,0.00123639436046811
"MSL4",6.95615846960867e-08,-1.553545593818,0.049,0.296,0.00124181340999454
"FER3",6.96234591895968e-08,-1.57286262755064,0.054,0.309,0.00124291799345268
"MEE67",7.0251708009015e-08,-1.06787733667289,0.038,0.272,0.00125413349137694
