"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CPI1",0.00918237367972471,-0.652229751266914,0.049,0.259,1
"AT5G65650",0.00918237367972471,-0.653016791427859,0.049,0.259,1
"VDAC2",0.00918237367972471,-0.556394737186178,0.049,0.259,1
"AT4G31985",0.00933614460314372,-0.288094506752609,0.439,1,1
"SAT32",0.00936150685181086,0.975409249684659,0.098,0.358,1
"AGP15",0.00936150685181086,0.518237911567369,0.098,0.358,1
"FKBP15-2",0.00936150685181086,-0.254195460180778,0.098,0.358,1
"SC35",0.00936150685181086,0.649405331370436,0.098,0.358,1
"H2AXA",0.00939414330368115,0.505731999540215,0.073,0.309,1
"AT1G16700",0.00939414330368115,0.395326017253023,0.073,0.309,1
"PUM23",0.00939414330368115,0.36651492297174,0.073,0.309,1
"RER1B",0.00939414330368115,0.98662232116007,0.073,0.309,1
"emb1345",0.00939414330368115,-0.273754369719459,0.073,0.309,1
"AT3G02420",0.00939414330368115,0.532505050153562,0.073,0.309,1
"AT3G13410",0.00939414330368115,0.608622230106819,0.073,0.309,1
"OVA1",0.00939414330368115,0.592902597810999,0.073,0.309,1
"AT3G62310",0.00939414330368115,0.81605784039367,0.073,0.309,1
"RRP4",0.00955216793865546,1.2699776323857,0.098,0.358,1
"ALDH10A8",0.00955216793865546,0.503163771771382,0.098,0.358,1
"AT2G01100",0.00955216793865546,0.822805937665965,0.098,0.358,1
"CCP1",0.00955216793865546,0.570772314271152,0.098,0.358,1
"ACT2",0.00955216793865546,0.839757365760285,0.098,0.358,1
"AT4G08460",0.00955216793865546,0.310113974702458,0.098,0.358,1
"ECIP1",0.00955216793865546,0.422090718819576,0.098,0.358,1
"CHR17",0.00955216793865546,1.03030790501072,0.098,0.358,1
"VDAC3",0.00960948050386769,0.442330208404717,0.268,0.741,1
"PPR336",0.0098200386164537,0.501081729754839,0.122,0.407,1
"AT4G14420",0.0098200386164537,0.697923965812666,0.122,0.407,1
"AT5G26830",0.0098200386164537,1.17376433099268,0.122,0.407,1
"AT5G28740",0.0098200386164537,1.04685013970244,0.122,0.407,1
"PHB2",0.00997815160255329,0.32192023719561,0.171,0.506,1
"ATAF1",0.01002304315455,-4.50194084300085,0,0.148,1
"AT1G04780",0.01002304315455,-4.14391976498033,0,0.148,1
"AT1G06960",0.01002304315455,-4.37372170510116,0,0.148,1
"PAI1",0.01002304315455,-4.16450282473748,0,0.148,1
"NFXL1",0.01002304315455,-4.44139502996726,0,0.148,1
"AT1G10890",0.01002304315455,-4.23911813894069,0,0.148,1
"AT1G13000",0.01002304315455,-4.46675256410066,0,0.148,1
"AT1G14590",0.01002304315455,-4.85288884811771,0,0.148,1
"AT1G17350",0.01002304315455,-4.38159924495625,0,0.148,1
"CSTF77",0.01002304315455,-4.54605665876235,0,0.148,1
"AT1G19680",0.01002304315455,-4.46736756772835,0,0.148,1
"PUP14",0.01002304315455,-4.7641206081225,0,0.148,1
"ABCI14",0.01002304315455,-4.15745061297653,0,0.148,1
"AT1G20300",0.01002304315455,-4.15428556975093,0,0.148,1
"AT1G22730",0.01002304315455,-4.32616025797652,0,0.148,1
"AT1G24095",0.01002304315455,-4.22466437713053,0,0.148,1
"AT1G26520",0.01002304315455,-4.51440226058609,0,0.148,1
"AT1G26660",0.01002304315455,-4.63198461347751,0,0.148,1
"AT1G43690",0.01002304315455,-4.38416748847214,0,0.148,1
"AT1G48510",0.01002304315455,-4.39095490012114,0,0.148,1
"AT1G52670",0.01002304315455,-4.43195619494746,0,0.148,1
"AT1G58060",0.01002304315455,-4.33588539269686,0,0.148,1
"ZW18",0.01002304315455,-4.32271223284213,0,0.148,1
"ZCW7",0.01002304315455,-4.09815801317752,0,0.148,1
"PP2A-1",0.01002304315455,-4.36786520748371,0,0.148,1
"AtRZ-1b",0.01002304315455,-4.63632120306538,0,0.148,1
"NRS/ER",0.01002304315455,-4.24307273850767,0,0.148,1
"GCS1",0.01002304315455,-4.05504705114584,0,0.148,1
"AT1G68410",0.01002304315455,-4.41260693435509,0,0.148,1
"AT1G68650",0.01002304315455,-4.3082550953969,0,0.148,1
"RAV2",0.01002304315455,-4.57091989944001,0,0.148,1
"GDPD4",0.01002304315455,-4.34197173330063,0,0.148,1
"AT1G73480",0.01002304315455,-4.61524870235897,0,0.148,1
"AT1G75400",0.01002304315455,-4.21237425058951,0,0.148,1
"AT1G76120",0.01002304315455,-4.76542149044185,0,0.148,1
"ERD14",0.01002304315455,-4.88164142789388,0,0.148,1
"AT1G76380",0.01002304315455,-4.12922317429823,0,0.148,1
"EFS",0.01002304315455,-4.18760185342065,0,0.148,1
"AUF1",0.01002304315455,-4.40755752777386,0,0.148,1
"WRKY40",0.01002304315455,-4.86271139750466,0,0.148,1
"AT2G02170",0.01002304315455,-4.4089252266043,0,0.148,1
"AT2G12400",0.01002304315455,-4.28684523362284,0,0.148,1
"AT2G12646",0.01002304315455,-4.45720949975758,0,0.148,1
"AT2G20830",0.01002304315455,-4.33418085531645,0,0.148,1
"AT2G21340",0.01002304315455,-4.4080942886594,0,0.148,1
"UCP5",0.01002304315455,-4.44557401203618,0,0.148,1
"AT2G24300",0.01002304315455,-4.60592631601935,0,0.148,1
"RCY1",0.01002304315455,-4.5841965625858,0,0.148,1
"AT2G27080",0.01002304315455,-4.265476291441,0,0.148,1
"NLP1",0.01002304315455,-4.53579640591165,0,0.148,1
"SWAP70",0.01002304315455,-4.42053885701323,0,0.148,1
"AT2G32380",0.01002304315455,-4.27159901289653,0,0.148,1
"AT2G35605",0.01002304315455,-4.3876037890489,0,0.148,1
"AT2G37510",0.01002304315455,-4.15222441042494,0,0.148,1
"AT2G38730",0.01002304315455,-4.02702010562623,0,0.148,1
"FER4",0.01002304315455,-4.34938633670387,0,0.148,1
"BRM",0.01002304315455,-4.51562519022151,0,0.148,1
"SPA1",0.01002304315455,-4.61810695265742,0,0.148,1
"AT2G48160",0.01002304315455,-4.51713095314228,0,0.148,1
"HSFA1E",0.01002304315455,-4.33608811247536,0,0.148,1
"AT3G03790",0.01002304315455,-4.2835939867741,0,0.148,1
"APY1",0.01002304315455,-4.49493203634932,0,0.148,1
"WNK1",0.01002304315455,-4.21783771880911,0,0.148,1
"AT3G07440",0.01002304315455,-4.2584183791748,0,0.148,1
"MDHAR",0.01002304315455,-4.49660484226383,0,0.148,1
"AT3G13160",0.01002304315455,-4.21084179755212,0,0.148,1
"LSM1B",0.01002304315455,-4.49908763339487,0,0.148,1
"AT3G15260",0.01002304315455,-4.69431782123291,0,0.148,1
"AT3G15720",0.01002304315455,-4.5113318251005,0,0.148,1
"PLDP1",0.01002304315455,-3.98296366524272,0,0.148,1
"CASP",0.01002304315455,-4.34070902241935,0,0.148,1
"PMT5",0.01002304315455,-4.28804637770488,0,0.148,1
"ATCAD4",0.01002304315455,-4.42804847589034,0,0.148,1
"ATM1",0.01002304315455,-4.35705513171727,0,0.148,1
"AT3G22180",0.01002304315455,-4.26659572473432,0,0.148,1
"PBD1",0.01002304315455,-4.43460828744172,0,0.148,1
"RDM1",0.01002304315455,-4.33145159719804,0,0.148,1
"HSFA6B",0.01002304315455,-4.83306836161454,0,0.148,1
"AT3G24740",0.01002304315455,-4.37210753061144,0,0.148,1
"AT3G27930",0.01002304315455,-4.75400902882679,0,0.148,1
"AT3G28715",0.01002304315455,-4.14864482314438,0,0.148,1
"CM1",0.01002304315455,-4.17508870203437,0,0.148,1
"ARP6",0.01002304315455,-4.13028544496246,0,0.148,1
"GSTU27",0.01002304315455,-4.13212380779971,0,0.148,1
"TET3",0.01002304315455,-4.20229541392912,0,0.148,1
"HSD3",0.01002304315455,-4.58467123573411,0,0.148,1
"YLS2",0.01002304315455,-4.17753324639105,0,0.148,1
"AT3G58670",0.01002304315455,-4.86605842304614,0,0.148,1
"AT3G58690",0.01002304315455,-4.35748585137865,0,0.148,1
"AT3G58730",0.01002304315455,-4.29342652996566,0,0.148,1
"CYCP3%3B2",0.01002304315455,-4.49269847850983,0,0.148,1
"RH8",0.01002304315455,-4.45963053695731,0,0.148,1
"ANL2",0.01002304315455,-4.63805805375288,0,0.148,1
"iqd17",0.01002304315455,-4.56592374844351,0,0.148,1
"GLB1",0.01002304315455,-4.74652718487123,0,0.148,1
"AT4G07455",0.01002304315455,-4.3910442553796,0,0.148,1
"TPR8",0.01002304315455,-4.34728737725226,0,0.148,1
"RH39",0.01002304315455,-4.59278775603093,0,0.148,1
"AT4G12060",0.01002304315455,-4.01588360258974,0,0.148,1
"NOV",0.01002304315455,-4.28645431377852,0,0.148,1
"AT4G15030",0.01002304315455,-4.20612346763177,0,0.148,1
"AT4G15160",0.01002304315455,-4.48316080618619,0,0.148,1
"AT4G15640",0.01002304315455,-4.08628852071487,0,0.148,1
"AT4G16140",0.01002304315455,-4.32768814995722,0,0.148,1
"ERF6",0.01002304315455,-4.35395103931198,0,0.148,1
"AT4G18930",0.01002304315455,-4.20705272472994,0,0.148,1
"TAF11",0.01002304315455,-4.41261048683844,0,0.148,1
"APR3",0.01002304315455,-4.50873197692763,0,0.148,1
"TRH1",0.01002304315455,-4.36140289606761,0,0.148,1
"SLK1",0.01002304315455,-4.85222305997874,0,0.148,1
"ACYB-2",0.01002304315455,-4.41445828230724,0,0.148,1
"EMB2752",0.01002304315455,-4.21353899097632,0,0.148,1
"ABF3",0.01002304315455,-4.60249221330052,0,0.148,1
"CYP81F3",0.01002304315455,-4.76128741364027,0,0.148,1
"AT4G38810",0.01002304315455,-4.21748478623152,0,0.148,1
"PLAT1",0.01002304315455,-4.40612229383069,0,0.148,1
"mSFC1",0.01002304315455,-4.36563718339418,0,0.148,1
"AT5G04170",0.01002304315455,-4.46157429779956,0,0.148,1
"AT5G05640",0.01002304315455,-4.35905997901057,0,0.148,1
"AT5G06180",0.01002304315455,-4.30634494600899,0,0.148,1
"AT5G06265",0.01002304315455,-4.42259727510873,0,0.148,1
"EMB1873",0.01002304315455,-4.13072010631227,0,0.148,1
"MYB92",0.01002304315455,-4.67332230101837,0,0.148,1
"AT5G12010",0.01002304315455,-4.10180886097442,0,0.148,1
"AT5G12150",0.01002304315455,-4.41928351286513,0,0.148,1
"PYD2",0.01002304315455,-4.47551184391204,0,0.148,1
"AT5G14020",0.01002304315455,-4.30328026538947,0,0.148,1
"AT5G15400",0.01002304315455,-4.5016828014508,0,0.148,1
"MBD02",0.01002304315455,-4.24211647064573,0,0.148,1
"AT5G37530",0.01002304315455,-4.33747472663204,0,0.148,1
"AT5G38600",0.01002304315455,-4.07158475907132,0,0.148,1
"LHT1",0.01002304315455,-4.83717695954701,0,0.148,1
"AT5G41180",0.01002304315455,-4.15883009420636,0,0.148,1
"TAF4",0.01002304315455,-4.7429644265794,0,0.148,1
"ETFBETA",0.01002304315455,-4.58998633727811,0,0.148,1
"AT5G45490",0.01002304315455,-4.5705209953656,0,0.148,1
"AT5G49530",0.01002304315455,-4.62542251480519,0,0.148,1
"AT5G53650",0.01002304315455,-4.29427958171153,0,0.148,1
"MLO11",0.01002304315455,-4.5611689276646,0,0.148,1
"AT5G54145",0.01002304315455,-4.41329617260208,0,0.148,1
"AT5G55670",0.01002304315455,-4.46864197557919,0,0.148,1
"PEX5",0.01002304315455,-4.33455580792913,0,0.148,1
"GIL1",0.01002304315455,-4.11626050175708,0,0.148,1
"ALP",0.01002304315455,-4.46002315984844,0,0.148,1
"AT5G62930",0.01002304315455,-4.31883825941571,0,0.148,1
"NF-YC4",0.01002304315455,-4.41428468387466,0,0.148,1
"FCLY",0.01002304315455,-4.36601983736422,0,0.148,1
"GCH",0.01002304315455,-4.22638518795184,0,0.148,1
"AT5G64730",0.01002304315455,-4.1961296933026,0,0.148,1
"AGP7",0.01002304315455,-4.65691181342285,0,0.148,1
"AT5G66780",0.01002304315455,-4.54000523084994,0,0.148,1
"OLI2",0.0103033150871318,0.734617093063024,0.146,0.457,1
"SUS2",0.0111178664096651,0.959034451258538,0.22,0.617,1
"NUC-L1",0.0114068545152778,-0.306516062567679,0.683,1,1
"AT1G06070",0.0117151144423186,-1.66819313279597,0.024,0.198,1
"AT1G59710",0.0117151144423186,-0.923041957770996,0.024,0.198,1
"AT1G05350",0.012018208603732,1.08000817990847,0.024,0.198,1
"CPNIFS",0.012018208603732,-1.15907783074578,0.024,0.198,1
"VAP27-2",0.012018208603732,-1.02591269800791,0.024,0.198,1
"AT1G17620",0.012018208603732,-0.473331221849996,0.024,0.198,1
"AT1G21000",0.012018208603732,-1.00014927942158,0.024,0.198,1
"AT1G22520",0.012018208603732,-0.824209752529726,0.024,0.198,1
"PGM3",0.012018208603732,-1.02476367576148,0.024,0.198,1
"AT1G33230",0.012018208603732,-0.969498910994085,0.024,0.198,1
"AT1G34020",0.012018208603732,-1.53424283152899,0.024,0.198,1
"AT1G48950",0.012018208603732,-0.921861177942028,0.024,0.198,1
"FUT12",0.012018208603732,-0.709686383751203,0.024,0.198,1
"AT1G52360",0.012018208603732,-1.06130768211909,0.024,0.198,1
"AT1G52720",0.012018208603732,-0.901870183868386,0.024,0.198,1
"MED9",0.012018208603732,-0.680687189194617,0.024,0.198,1
"AT1G64600",0.012018208603732,-0.735693646762785,0.024,0.198,1
"FRA3",0.012018208603732,-1.0445917719536,0.024,0.198,1
"BCA4",0.012018208603732,-1.04280270796801,0.024,0.198,1
"SMU1",0.012018208603732,-0.533980787787175,0.024,0.198,1
"AT1G74250",0.012018208603732,-0.358584612454652,0.024,0.198,1
"VAB1",0.012018208603732,-0.844968702775683,0.024,0.198,1
"AT2G18910",0.012018208603732,-1.19266262439686,0.024,0.198,1
"AT2G25250",0.012018208603732,-0.602318546260433,0.024,0.198,1
"PDE135",0.012018208603732,-0.759569718086957,0.024,0.198,1
"AT2G34970",0.012018208603732,-1.07226052505599,0.024,0.198,1
"HTA8",0.012018208603732,-0.580231939728809,0.024,0.198,1
"TBL39",0.012018208603732,-0.593992300333419,0.024,0.198,1
"AT2G45710",0.012018208603732,-0.898891998099885,0.024,0.198,1
"AT2G45820",0.012018208603732,-0.540814322056933,0.024,0.198,1
"PI4K GAMMA 4",0.012018208603732,-0.415672347242867,0.024,0.198,1
"AT3G08680",0.012018208603732,0.344493283426831,0.024,0.198,1
"AT3G11770",0.012018208603732,-0.836312640621867,0.024,0.198,1
"SDRB",0.012018208603732,-0.296657209047983,0.024,0.198,1
"TRZ4",0.012018208603732,-0.990347762735641,0.024,0.198,1
"MAPR3",0.012018208603732,0.748247751413144,0.024,0.198,1
"AT3G53670",0.012018208603732,-1.51810272885913,0.024,0.198,1
"AT3G59300",0.012018208603732,-0.712796522298037,0.024,0.198,1
"POB1",0.012018208603732,-0.56064007343883,0.024,0.198,1
"MED21",0.012018208603732,-0.356712235706,0.024,0.198,1
"GSL1",0.012018208603732,-0.467768935086343,0.024,0.198,1
"FAR1",0.012018208603732,0.273230590287184,0.024,0.198,1
"AT4G19610",0.012018208603732,0.82878164225764,0.024,0.198,1
"AT4G25315",0.012018208603732,-1.10420030334004,0.024,0.198,1
"A/N-InvB",0.012018208603732,-0.76006130964961,0.024,0.198,1
"CYP91A2",0.012018208603732,-0.84451126880758,0.024,0.198,1
"RHL2",0.012018208603732,-1.01617572596408,0.024,0.198,1
"MSL10",0.012018208603732,-0.694806123297046,0.024,0.198,1
"BPM1",0.012018208603732,-1.01947081905794,0.024,0.198,1
"AT5G33300",0.012018208603732,-1.24246002873269,0.024,0.198,1
"AT5G42110",0.012018208603732,-1.14103208694143,0.024,0.198,1
"AT5G42960",0.012018208603732,0.371167213386097,0.024,0.198,1
"AT5G58370",0.012018208603732,-0.93042054311245,0.024,0.198,1
"AT5G59140",0.012018208603732,-1.06748332262736,0.024,0.198,1
"AT5G61310",0.012018208603732,0.486672150226924,0.024,0.198,1
"FAAH",0.012018208603732,-0.520241371496297,0.024,0.198,1
"AT4G39960",0.0120498366817499,-0.668976454404193,0.049,0.247,1
"APX3",0.0122613043136602,0.280058879952958,0.098,0.346,1
"HIP1",0.0122735721577212,0.642071727679406,0.244,0.667,1
"MAGO",0.01230513743634,0.803392950601047,0.195,0.556,1
"AT5G23250",0.0124496770351089,0.373548146256942,0.073,0.296,1
"AT5G41950",0.0124496770351089,-0.277682072070319,0.073,0.296,1
"AT5G46430",0.0124628668993462,0.865810683007292,0.293,0.79,1
"SCE1",0.0124750108327679,0.365094612533849,0.122,0.395,1
"CLPP5",0.0125062705059209,0.578995046958045,0.098,0.346,1
"AT3G04500",0.0125062705059209,0.41864921479845,0.098,0.346,1
"HXK1",0.0125062705059209,0.788702580001175,0.098,0.346,1
"AT1G55360",0.0126131307479471,0.676045992665056,0.049,0.247,1
"MPPalpha",0.0126131307479471,-0.626501083488066,0.049,0.247,1
"AT3G25470",0.0126131307479471,0.538998162690455,0.049,0.247,1
"ATR2",0.0126131307479471,0.459239388062294,0.049,0.247,1
"AT5G49540",0.0126131307479471,-0.569303564184966,0.049,0.247,1
"SDHAF2",0.0126131307479471,-0.53358512949074,0.049,0.247,1
"NAP1%3B3",0.0126131307479471,0.368030630558847,0.049,0.247,1
"BGAL10",0.0126131307479471,0.912097380935317,0.049,0.247,1
"ZWI",0.0126131307479471,0.452729095474285,0.049,0.247,1
"dNK",0.0127142248266929,0.267923641107045,0.073,0.296,1
"AT2G29210",0.0127142248266929,0.666712393146491,0.073,0.296,1
"PERK1",0.0127142248266929,1.21572337458807,0.073,0.296,1
"GAMMA CAL2",0.0127142248266929,0.263360166174217,0.073,0.296,1
"AT3G59020",0.0127142248266929,0.369301086970297,0.073,0.296,1
"AT4G12790",0.0127142248266929,-0.313384686275795,0.073,0.296,1
"AT5G47455",0.0127142248266929,0.348306769469969,0.073,0.296,1
"ARP4",0.0127555605458498,1.13518091985262,0.098,0.346,1
"PFD1",0.0127555605458498,0.599223490764874,0.098,0.346,1
"AT3G15980",0.0127555605458498,0.757091191129467,0.098,0.346,1
"AT3G58510",0.0127555605458498,0.618225344281923,0.098,0.346,1
"AT4G01610",0.0127555605458498,0.813081455877749,0.098,0.346,1
"AT5G10780",0.0127555605458498,0.345427977234413,0.098,0.346,1
"AT1G15200",0.0129518695832441,0.629357692125784,0.122,0.395,1
"AT5G42950",0.0129578656651254,0.630098604071586,0.146,0.444,1
"AT3G06530",0.0134309614344084,0.481652715853881,0.146,0.444,1
"AT1G01990",0.0141059743152215,-4.0096503124041,0,0.136,1
"MC1",0.0141059743152215,-4.35603802783353,0,0.136,1
"YUC3",0.0141059743152215,-5.0017256602803,0,0.136,1
"AT1G06010",0.0141059743152215,-4.07678021745494,0,0.136,1
"AT1G07470",0.0141059743152215,-4.40161651277165,0,0.136,1
"AT1G09280",0.0141059743152215,-4.43087921051271,0,0.136,1
"AT1G10120",0.0141059743152215,-4.25528288941044,0,0.136,1
"AT1G10180",0.0141059743152215,-4.09216339781351,0,0.136,1
"WLIM1",0.0141059743152215,-4.15937093511207,0,0.136,1
"CPISCA",0.0141059743152215,-4.36022964109883,0,0.136,1
"GN",0.0141059743152215,-3.81328505062491,0,0.136,1
"PCR2",0.0141059743152215,-4.55151021734047,0,0.136,1
"AT1G15240",0.0141059743152215,-4.37034030151035,0,0.136,1
"ATKDSA2",0.0141059743152215,-4.04136512455864,0,0.136,1
"AT1G16800",0.0141059743152215,-4.19259408935893,0,0.136,1
"KU70",0.0141059743152215,-4.20528966936808,0,0.136,1
"AT1G17860",0.0141059743152215,-4.29375681454684,0,0.136,1
"AT1G20070",0.0141059743152215,-4.64941560195959,0,0.136,1
"AT1G20770",0.0141059743152215,-4.2275142626727,0,0.136,1
"SEC5B",0.0141059743152215,-4.0058166589675,0,0.136,1
"AT1G21610",0.0141059743152215,-4.16028037857077,0,0.136,1
"TNO1",0.0141059743152215,-4.59310114866858,0,0.136,1
"HSL1",0.0141059743152215,-4.14607074891229,0,0.136,1
"AT1G29120",0.0141059743152215,-3.84173405420832,0,0.136,1
"AT1G29270",0.0141059743152215,-4.17314752080193,0,0.136,1
"AT1G29350",0.0141059743152215,-4.17224504290446,0,0.136,1
"AK-HSDH I",0.0141059743152215,-4.54688444558461,0,0.136,1
"MOS2",0.0141059743152215,-4.21641244974472,0,0.136,1
"AT1G34010",0.0141059743152215,-4.34909262375839,0,0.136,1
"TRX5",0.0141059743152215,-4.59857863047579,0,0.136,1
"SBP1",0.0141059743152215,-4.3964678168552,0,0.136,1
"SCL5",0.0141059743152215,-4.24608239769511,0,0.136,1
"AT1G53400",0.0141059743152215,-4.41020850207194,0,0.136,1
"AT1G53760",0.0141059743152215,-4.00226346769331,0,0.136,1
"RPAC43",0.0141059743152215,-4.34714405196549,0,0.136,1
"ENODL8",0.0141059743152215,-4.18811781579055,0,0.136,1
"FAS1",0.0141059743152215,-3.90839378723621,0,0.136,1
"AT1G67060",0.0141059743152215,-4.65406503568515,0,0.136,1
"RTFL15",0.0141059743152215,-4.53573384048962,0,0.136,1
"AT1G70350",0.0141059743152215,-4.25439911610815,0,0.136,1
"IMS1",0.0141059743152215,-4.47627759196846,0,0.136,1
"XXT5",0.0141059743152215,-4.40780601574431,0,0.136,1
"AT1G74490",0.0141059743152215,-4.36148958961761,0,0.136,1
"AT1G76170",0.0141059743152215,-4.39322897543818,0,0.136,1
"AT1G76405",0.0141059743152215,-5.03999551862241,0,0.136,1
"AT1G78010",0.0141059743152215,-4.26742198158068,0,0.136,1
"AT2G01710",0.0141059743152215,-4.32835510852713,0,0.136,1
"STI",0.0141059743152215,-4.18485410737893,0,0.136,1
"IQD29",0.0141059743152215,-4.11444837108067,0,0.136,1
"AT2G04540",0.0141059743152215,-4.22586064302784,0,0.136,1
"VSR3",0.0141059743152215,-3.89396832989866,0,0.136,1
"AT2G16710",0.0141059743152215,-3.91734183296943,0,0.136,1
"AT2G17280",0.0141059743152215,-4.41992697580314,0,0.136,1
"ERD7",0.0141059743152215,-4.28020211323286,0,0.136,1
"AT2G20940",0.0141059743152215,-4.24201343342005,0,0.136,1
"AT2G21190",0.0141059743152215,-4.30813261403365,0,0.136,1
"PAPS2",0.0141059743152215,-4.29368949962945,0,0.136,1
"AT2G26230",0.0141059743152215,-3.80712502130458,0,0.136,1
"AT2G28230",0.0141059743152215,-4.05798597950778,0,0.136,1
"AT2G28330",0.0141059743152215,-3.99590492170201,0,0.136,1
"AT2G28400",0.0141059743152215,-4.46795315900206,0,0.136,1
"AT2G31370",0.0141059743152215,-4.00703387520675,0,0.136,1
"AT2G32520",0.0141059743152215,-4.37048958613981,0,0.136,1
"AT2G33630",0.0141059743152215,-4.17682911487728,0,0.136,1
"AT2G39280",0.0141059743152215,-4.16540124473412,0,0.136,1
"AT2G42080",0.0141059743152215,-4.03313895162043,0,0.136,1
"AT2G42770",0.0141059743152215,-3.97187021165834,0,0.136,1
"AT2G42780",0.0141059743152215,-4.10921912505655,0,0.136,1
"CKB4",0.0141059743152215,-3.99611690363166,0,0.136,1
"emb1067",0.0141059743152215,-4.28185630255031,0,0.136,1
"AT2G46170",0.0141059743152215,-4.24687570772417,0,0.136,1
"AT2G46850",0.0141059743152215,-4.45816276819583,0,0.136,1
"POL",0.0141059743152215,-4.72983523229677,0,0.136,1
"PHR2",0.0141059743152215,-4.04991440119475,0,0.136,1
"AT2G48020",0.0141059743152215,-4.53237880193957,0,0.136,1
"CFM2",0.0141059743152215,-4.06763243193442,0,0.136,1
"AT3G02820",0.0141059743152215,-4.33796553371758,0,0.136,1
"VTC4",0.0141059743152215,-4.59074009999946,0,0.136,1
"EIN4",0.0141059743152215,-4.2954759303316,0,0.136,1
"A/N-InvC",0.0141059743152215,-4.15999869683279,0,0.136,1
"OBE1",0.0141059743152215,-4.07771282374544,0,0.136,1
"AT3G08630",0.0141059743152215,-4.25968330471236,0,0.136,1
"RECA3",0.0141059743152215,-4.23547094343227,0,0.136,1
"CPK2",0.0141059743152215,-3.93608699767865,0,0.136,1
"PRA1.A3",0.0141059743152215,-4.23293871340456,0,0.136,1
"ATBRXL2",0.0141059743152215,-4.48449277345321,0,0.136,1
"CYP72A7",0.0141059743152215,-4.10377654277513,0,0.136,1
"AT3G17770",0.0141059743152215,-4.02936289632694,0,0.136,1
"AT3G17940",0.0141059743152215,-4.44361459936831,0,0.136,1
"AT3G18760",0.0141059743152215,-4.09975818798489,0,0.136,1
"AT3G19200",0.0141059743152215,-4.62686060373105,0,0.136,1
"AT3G21295",0.0141059743152215,-4.07912287901543,0,0.136,1
"AT3G25545",0.0141059743152215,-4.42379136515682,0,0.136,1
"AT3G26020",0.0141059743152215,-4.33135743161047,0,0.136,1
"AT3G26670",0.0141059743152215,-4.04079792462601,0,0.136,1
"AT3G26950",0.0141059743152215,-4.38122564567767,0,0.136,1
"AT3G27700",0.0141059743152215,-4.12704964242071,0,0.136,1
"AT3G45740",0.0141059743152215,-4.21890340327369,0,0.136,1
"AT3G50910",0.0141059743152215,-4.39468491703266,0,0.136,1
"PLP3a",0.0141059743152215,-4.31236891718521,0,0.136,1
"AT3G51720",0.0141059743152215,-4.28691968722844,0,0.136,1
"ETO1",0.0141059743152215,-4.05863874155472,0,0.136,1
"AT3G53320",0.0141059743152215,-4.08792816500148,0,0.136,1
"AT3G55020",0.0141059743152215,-4.33828371695045,0,0.136,1
"AT3G59800",0.0141059743152215,-3.77384876213621,0,0.136,1
"AT3G61370",0.0141059743152215,-4.19099679251886,0,0.136,1
"AT3G61960",0.0141059743152215,-4.17435630622507,0,0.136,1
"AT3G62330",0.0141059743152215,-4.16378510716167,0,0.136,1
"ATMRK1",0.0141059743152215,-4.43118190547558,0,0.136,1
"MEE44",0.0141059743152215,-4.30390163606103,0,0.136,1
"UNE11",0.0141059743152215,-4.48689468777556,0,0.136,1
"ABC1",0.0141059743152215,-4.49696517319837,0,0.136,1
"GATL6",0.0141059743152215,-3.9710634375553,0,0.136,1
"AT4G02200",0.0141059743152215,-4.06847930292473,0,0.136,1
"AT4G02620",0.0141059743152215,-4.23535068668354,0,0.136,1
"BZO2H1",0.0141059743152215,-4.18048161024963,0,0.136,1
"AT4G08540",0.0141059743152215,-4.31130317986296,0,0.136,1
"ISA3",0.0141059743152215,-4.45692403560294,0,0.136,1
"MLH1",0.0141059743152215,-4.40809854668964,0,0.136,1
"FBH2",0.0141059743152215,-4.1972968394737,0,0.136,1
"GIP1.1",0.0141059743152215,-4.37389900340689,0,0.136,1
"ELP6",0.0141059743152215,-4.12239631309724,0,0.136,1
"PDS3",0.0141059743152215,-3.90154396737046,0,0.136,1
"AT4G14350",0.0141059743152215,-4.3538779378633,0,0.136,1
"AARE",0.0141059743152215,-4.05813708856364,0,0.136,1
"AT4G14905",0.0141059743152215,-4.33685955643363,0,0.136,1
"AT4G15420",0.0141059743152215,-4.15561474757883,0,0.136,1
"AT4G15475",0.0141059743152215,-4.28628783818834,0,0.136,1
"PSD1",0.0141059743152215,-4.35322274135047,0,0.136,1
"AT4G17620",0.0141059743152215,-4.08330679619582,0,0.136,1
"FAH2",0.0141059743152215,-4.52785894882827,0,0.136,1
"Tic32-IVa",0.0141059743152215,-4.06367975682555,0,0.136,1
"AT4G23760",0.0141059743152215,-4.36340803266344,0,0.136,1
"AT4G24790",0.0141059743152215,-4.01389123068217,0,0.136,1
"AT4G28025",0.0141059743152215,-4.35513894768851,0,0.136,1
"WIN2",0.0141059743152215,-3.83546067975764,0,0.136,1
"AT4G31860",0.0141059743152215,-4.64002981791672,0,0.136,1
"MBR2",0.0141059743152215,-4.31292119868009,0,0.136,1
"AT4G38350",0.0141059743152215,-4.00655945349862,0,0.136,1
"AT4G39820",0.0141059743152215,-4.32351185021772,0,0.136,1
"UBP3",0.0141059743152215,-4.15918277783113,0,0.136,1
"DPA",0.0141059743152215,-3.9416136472934,0,0.136,1
"UPL4",0.0141059743152215,-4.35614922550622,0,0.136,1
