"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT1G30550",4.44691864897435e-05,-6.04599464541133,0,0.111,0.7938639172149
"AT1G32928",4.44691864897435e-05,-5.4813167069048,0,0.111,0.7938639172149
"AT1G45231",4.44691864897435e-05,-5.43771159230591,0,0.111,0.7938639172149
"IDD7",4.44691864897435e-05,-5.68855369163783,0,0.111,0.7938639172149
"AT1G64510",4.44691864897435e-05,-5.97485653485403,0,0.111,0.7938639172149
"SGA2",4.44691864897435e-05,-5.96678239761643,0,0.111,0.7938639172149
"AT1G67620",4.44691864897435e-05,-5.66915412864578,0,0.111,0.7938639172149
"AT1G68080",4.44691864897435e-05,-5.71077061281404,0,0.111,0.7938639172149
"AT1G68862",4.44691864897435e-05,-5.64212890266864,0,0.111,0.7938639172149
"AT1G70900",4.44691864897435e-05,-6.18292504363805,0,0.111,0.7938639172149
"AT1G72820",4.44691864897435e-05,-5.56897254822687,0,0.111,0.7938639172149
"AT1G74240",4.44691864897435e-05,-5.69866694174546,0,0.111,0.7938639172149
"AT1G75335",4.44691864897435e-05,-5.94045065482382,0,0.111,0.7938639172149
"GGH1",4.44691864897435e-05,-6.00566278879767,0,0.111,0.7938639172149
"NHX6",4.44691864897435e-05,-5.74701599423214,0,0.111,0.7938639172149
"AT1G80150",4.44691864897435e-05,-6.0071870449477,0,0.111,0.7938639172149
"CAF1",4.44691864897435e-05,-5.43576174509723,0,0.111,0.7938639172149
"NAI1",4.44691864897435e-05,-5.74995258577225,0,0.111,0.7938639172149
"RUS4",4.44691864897435e-05,-5.74157293378038,0,0.111,0.7938639172149
"AT2G25100",4.44691864897435e-05,-5.7344267953197,0,0.111,0.7938639172149
"OVA4",4.44691864897435e-05,-5.62492269798994,0,0.111,0.7938639172149
"GSTU1",4.44691864897435e-05,-5.51078915245437,0,0.111,0.7938639172149
"SAMTL",4.44691864897435e-05,-5.51758930550277,0,0.111,0.7938639172149
"AT2G38680",4.44691864897435e-05,-5.48942092070004,0,0.111,0.7938639172149
"SK20",4.44691864897435e-05,-5.63095121472222,0,0.111,0.7938639172149
"MYB2",4.44691864897435e-05,-5.85271331847862,0,0.111,0.7938639172149
"AT2G47680",4.44691864897435e-05,-5.76528121873259,0,0.111,0.7938639172149
"AT3G04130",4.44691864897435e-05,-5.52663804667191,0,0.111,0.7938639172149
"AT3G13150",4.44691864897435e-05,-5.89378958095161,0,0.111,0.7938639172149
"AT3G15351",4.44691864897435e-05,-5.70534791029993,0,0.111,0.7938639172149
"AT3G18510",4.44691864897435e-05,-6.01952570550542,0,0.111,0.7938639172149
"AT3G47675",4.44691864897435e-05,-5.64576523366192,0,0.111,0.7938639172149
"AT3G54750",4.44691864897435e-05,-5.84720470362256,0,0.111,0.7938639172149
"AGF2",4.44691864897435e-05,-5.3333990449388,0,0.111,0.7938639172149
"AT3G59780",4.44691864897435e-05,-5.61735541957877,0,0.111,0.7938639172149
"PRL",4.44691864897435e-05,-6.04059470264305,0,0.111,0.7938639172149
"PMS1",4.44691864897435e-05,-5.78793425862079,0,0.111,0.7938639172149
"AT4G16100",4.44691864897435e-05,-5.53715769599819,0,0.111,0.7938639172149
"INDH",4.44691864897435e-05,-5.88294561291596,0,0.111,0.7938639172149
"QQT2",4.44691864897435e-05,-5.66350508562494,0,0.111,0.7938639172149
"MSI3",4.44691864897435e-05,-5.74667063282218,0,0.111,0.7938639172149
"AT4G38410",4.44691864897435e-05,-6.20027832470895,0,0.111,0.7938639172149
"MYB33",4.44691864897435e-05,-5.68038387865129,0,0.111,0.7938639172149
"AT5G07630",4.44691864897435e-05,-5.82579519699264,0,0.111,0.7938639172149
"AT5G09390",4.44691864897435e-05,-5.42764562402252,0,0.111,0.7938639172149
"AT5G14210",4.44691864897435e-05,-5.46234768962769,0,0.111,0.7938639172149
"AT5G16250",4.44691864897435e-05,-5.28713288760088,0,0.111,0.7938639172149
"AT5G16810",4.44691864897435e-05,-5.63585263123236,0,0.111,0.7938639172149
"AT5G18065",4.44691864897435e-05,-5.61733168090451,0,0.111,0.7938639172149
"NAC089",4.44691864897435e-05,-5.81509745672364,0,0.111,0.7938639172149
"TK1b",4.44691864897435e-05,-5.8993987145299,0,0.111,0.7938639172149
"AT5G24500",4.44691864897435e-05,-5.82715271367737,0,0.111,0.7938639172149
"AT5G45470",4.44691864897435e-05,-5.50096723723366,0,0.111,0.7938639172149
"AT5G49430",4.44691864897435e-05,-5.67903793874707,0,0.111,0.7938639172149
"AT5G57890",4.44691864897435e-05,-5.61947680094986,0,0.111,0.7938639172149
"RTFL5",4.44691864897435e-05,-5.94952538932915,0,0.111,0.7938639172149
"AT5G61950",4.44691864897435e-05,-5.73478063685238,0,0.111,0.7938639172149
"AT5G64950",4.44691864897435e-05,-5.77204536557349,0,0.111,0.7938639172149
"MAF3",4.44691864897435e-05,-5.60853871038138,0,0.111,0.7938639172149
"AT5G66052",4.44691864897435e-05,-5.46292247510852,0,0.111,0.7938639172149
"PRPL28",4.4530869352569e-05,-2.3512187240478,0.021,0.173,0.794965079682062
"DCL2",4.4530869352569e-05,-2.18909129559954,0.021,0.173,0.794965079682062
"AT3G22850",4.4530869352569e-05,-2.10345865244418,0.021,0.173,0.794965079682062
"DMS3",4.4530869352569e-05,-1.3559791681657,0.021,0.173,0.794965079682062
"AT5G56790",4.4530869352569e-05,-2.27501431592682,0.021,0.173,0.794965079682062
"emb1129",4.49487696474048e-05,-1.18553441121627,0.041,0.222,0.80242543574547
"NPU",4.54115340646982e-05,0.34242426076437,0.055,0.259,0.810686706122992
"AT1G47970",4.54286102111383e-05,-1.16381543232219,0.021,0.173,0.81099154948924
"AT4G27870",4.54286102111383e-05,-0.584210203648525,0.021,0.173,0.81099154948924
"AT5G53045",4.54286102111383e-05,-2.22221380851007,0.021,0.173,0.81099154948924
"NHO1",4.59389435620334e-05,0.592627235298947,0.034,0.21,0.820102020469421
"Tic22-III",4.63434972070361e-05,-2.28221993717142,0.021,0.173,0.827324112140009
"AT5G66720",4.65083332686234e-05,-1.65697461183822,0.041,0.222,0.830266765511464
"AT1G77350",4.70818329553502e-05,0.304214872892865,0.097,0.346,0.840504881918912
"AT1G07170",4.72758377504735e-05,-2.21589093049243,0.021,0.173,0.843968255521453
"scpl29",4.72758377504735e-05,-1.09276209431106,0.021,0.173,0.843968255521453
"RUS6",4.72758377504735e-05,-1.81035332543416,0.021,0.173,0.843968255521453
"AT3G09860",4.73072247387986e-05,-1.88141865922534,0.041,0.222,0.844528576037032
"IAR4",4.79369125402189e-05,0.793705847425458,0.062,0.272,0.855769762667988
"LSP1",4.79762138397597e-05,0.42010190214306,0.214,0.58,0.856471369467391
"AT1G21560",4.82259443577291e-05,-2.32756485651896,0.021,0.173,0.860929558674181
"NTRC",4.82259443577291e-05,-2.20666765363937,0.021,0.173,0.860929558674181
"IAR1",4.91941347281338e-05,0.369617021813551,0.021,0.173,0.878213693166645
"FC2.1",4.91941347281338e-05,-1.73134544476995,0.021,0.173,0.878213693166645
"PEX13",4.94165685699266e-05,-0.481300482526158,0.062,0.272,0.88218458211033
"FP3",4.99874037154885e-05,-2.5522752657972,0.028,0.185,0.892375131128901
"AT3G04780",5.00602072981243e-05,0.808000363108929,0.117,0.383,0.893674820686114
"AHL1",5.01725326151441e-05,0.630268659223334,0.062,0.272,0.895680052245552
"AT4G32915",5.01807318220685e-05,-2.11490717781186,0.021,0.173,0.895826424487566
"AT4G34215",5.01807318220685e-05,-1.92215097068286,0.021,0.173,0.895826424487566
"BZIP61",5.02184036534728e-05,4.35611759191819,0.241,0.037,0.896498942021796
"AGP12",5.03588908516208e-05,4.60353692846227,0.31,0.099,0.899006919483135
"AT4G09830",5.06347892256826e-05,-1.15035137324545,0.041,0.222,0.903932257256886
"AT4G03120",5.08026030392047e-05,-0.504692850971729,0.069,0.284,0.906928069455883
"FMN/FHY",5.09214941377376e-05,-0.444391795270757,0.048,0.235,0.909050513346892
"NAT12",5.11860639399903e-05,-1.13671554922485,0.021,0.173,0.913773613456706
"ATI1",5.11860639399903e-05,-1.73972301422957,0.021,0.173,0.913773613456706
"AK-LYS1",5.11860639399903e-05,-1.9767854565745,0.021,0.173,0.913773613456706
"AT3G50210",5.190723575976e-05,-2.71339905092236,0.028,0.185,0.926647972783235
"AT1G01920",5.22104648024984e-05,-1.5496110952058,0.021,0.173,0.932061217654202
"AT1G30300",5.22104648024984e-05,-1.18152983380173,0.021,0.173,0.932061217654202
"AT1G60010",5.22104648024984e-05,-0.769680899667417,0.021,0.173,0.932061217654202
"AT3G11500",5.22104648024984e-05,-0.318345606170758,0.021,0.173,0.932061217654202
"AT3G53630",5.22104648024984e-05,0.398582385373326,0.021,0.173,0.932061217654202
"AT5G64460",5.22104648024984e-05,-2.58611431500993,0.021,0.173,0.932061217654202
"PAE2",5.22173687687519e-05,-0.5008275977196,0.103,0.358,0.932184467259759
"PMD2",5.32747798330531e-05,-1.46272061462959,0.041,0.222,0.951061369579664
"AT3G27570",5.39763275748305e-05,0.269449982214826,0.124,0.407,0.963585399865874
"AT4G17650",5.51066688343018e-05,-1.43036502846742,0.041,0.222,0.983764252029955
"RCI3",5.57066958355064e-05,8.51974882597782,0.179,0,0.99447593405546
"RTFL8",5.60448389195195e-05,-0.644221839970749,0.041,0.222,1
"COX6B",5.65167904582192e-05,0.638366686908143,0.152,0.457,1
"PEX11E",5.73360906318325e-05,-0.774248493960941,0.076,0.296,1
"UBL5",5.78162928453858e-05,0.604448214988042,0.186,0.506,1
"AT5G10540",5.79971883498719e-05,-0.637948510788174,0.069,0.284,1
"CAND1",5.80198725734336e-05,-1.24825273270664,0.048,0.235,1
"AT5G45510",5.83597739479919e-05,0.63192537774827,0.062,0.272,1
"ATBETAFRUCT4",5.93976926072349e-05,6.83032309696205,0.2,0.012,1
"VAMP721",5.98746650780593e-05,0.529497067966528,0.166,0.494,1
"YLS8",6.06026517671999e-05,-0.575194374559826,0.069,0.284,1
"NAC082",6.09670472885639e-05,-0.90789272321337,0.041,0.222,1
"AT5G46630",6.12662163328122e-05,-0.258060005828147,0.117,0.383,1
"AT4G30010",6.16145584375135e-05,0.55439752019264,0.207,0.556,1
"AT1G75560",6.19994038895172e-05,-1.24727133122869,0.041,0.222,1
"AT1G14650",6.30482952462583e-05,1.1854568289509,0.041,0.222,1
"AT5G17510",6.49763876198606e-05,-1.50137692746204,0.028,0.185,1
"AT3G15140",6.50711367702604e-05,-3.1285716099107,0.014,0.148,1
"AT5G10350",6.59163076681483e-05,-1.33109331701918,0.055,0.247,1
"AT2G39960",6.59728446740596e-05,0.511011477965899,0.138,0.42,1
"GSK1",6.61496574748201e-05,-0.83814812005606,0.069,0.284,1
"HTA7",6.67718495803533e-05,0.250810020165752,0.083,0.309,1
"GAD",6.68252465471619e-05,4.88446485334327,0.317,0.111,1
"PDE345",6.73045224144429e-05,0.685446471244085,0.255,0.63,1
"DHS1",6.81120779016449e-05,0.692912431142192,0.11,0.37,1
"AT5G17440",6.86999497518139e-05,-1.56890982754828,0.028,0.185,1
"AT1G78850",6.93220109928616e-05,0.399270394463501,0.048,0.235,1
"UGT72E2",6.98434283800549e-05,0.520181584733397,0.131,0.42,1
"SDF2",7.09776408157209e-05,-0.968488179011205,0.09,0.321,1
"AT1G07030",7.12935281157108e-05,-1.00270637111124,0.028,0.185,1
"AT3G50620",7.12935281157108e-05,-2.14056636006707,0.028,0.185,1
"DUF7",7.12935281157108e-05,-1.32497006202786,0.028,0.185,1
"TPL",7.15367107872382e-05,-0.380465553578553,0.103,0.346,1
"RH39",7.24069118282349e-05,-2.70871295885633,0.014,0.148,1
"AT4G24610",7.24069118282349e-05,-2.63797782024402,0.014,0.148,1
"AT5G64830",7.24069118282349e-05,-2.34637426595043,0.014,0.148,1
"UBC19",7.26247897742793e-05,-0.553095325035627,0.028,0.185,1
"AT3G06035",7.35144008187176e-05,-1.47633329027252,0.055,0.247,1
"AT2G33730",7.35636199596133e-05,-0.389912479783932,0.083,0.309,1
"APR3",7.39650136673606e-05,-1.1538598911131,0.014,0.148,1
"MCM3",7.39650136673606e-05,-2.60781205342997,0.014,0.148,1
"MCCA",7.39795402787446e-05,-1.41734738352088,0.028,0.185,1
"SAP7",7.5110438909506e-05,-0.507242037956708,0.076,0.296,1
"AT1G26520",7.555478796396e-05,-2.23858607798563,0.014,0.148,1
"TOM2B",7.555478796396e-05,-0.57886531166127,0.014,0.148,1
"CAK4",7.67610643070245e-05,-1.73041750366876,0.028,0.185,1
"AT3G62920",7.67610643070245e-05,-1.15819383372682,0.028,0.185,1
"AT4G30993",7.67610643070245e-05,0.592179363546279,0.028,0.185,1
"AAC2",7.67610643070245e-05,-0.829217898323575,0.028,0.185,1
"AT3G12587",7.70180735023527e-05,-1.08696742902321,0.055,0.247,1
"AT1G12800",7.71768367207506e-05,-2.83681635817226,0.014,0.148,1
"AT1G58060",7.71768367207506e-05,-0.88756613505971,0.014,0.148,1
"SWN",7.71768367207506e-05,-1.12537244086055,0.014,0.148,1
"AT4G26860",7.71768367207506e-05,-2.22640293368574,0.014,0.148,1
"AT4G29520",7.81867849999685e-05,-0.970314254789461,0.097,0.333,1
"E2F3",7.81886308918947e-05,1.10125858980411,0.028,0.185,1
"PRT6",7.81886308918947e-05,-1.24575678339248,0.028,0.185,1
"AT5G58020",7.81886308918947e-05,1.32244761914176,0.028,0.185,1
"AT1G74840",7.83365602900037e-05,-0.354701867077778,0.103,0.346,1
"AT1G14820",7.88317724807319e-05,-2.3298529025264,0.014,0.148,1
"ERF1-3",7.88317724807319e-05,-1.40119124050273,0.014,0.148,1
"AT4G16442",7.88317724807319e-05,-2.11734359267892,0.014,0.148,1
"AT5G01160",7.88317724807319e-05,-2.3793334495209,0.014,0.148,1
"AT5G38380",7.88317724807319e-05,-2.42123130782108,0.014,0.148,1
"AT3G53990",7.89790940388799e-05,0.504341950670613,0.31,0.765,1
"SCL3",7.96412726071359e-05,0.291606206610739,0.028,0.185,1
"AT3G13070",7.96412726071359e-05,-1.32440006469937,0.028,0.185,1
"RANGAP2",7.96412726071359e-05,-0.710918374708049,0.028,0.185,1
"AT5G28919",7.96412726071359e-05,-0.598497080246065,0.028,0.185,1
"LYM1",8.05202184931695e-05,-2.06619232222814,0.014,0.148,1
"AT1G33490",8.05202184931695e-05,-1.21275026403204,0.014,0.148,1
"ZCW7",8.05202184931695e-05,-1.63512725684576,0.014,0.148,1
"GDPD4",8.05202184931695e-05,-1.33859702694583,0.014,0.148,1
"AT3G07440",8.05202184931695e-05,-2.09349137871131,0.014,0.148,1
"ARP6",8.05202184931695e-05,-1.54959951951973,0.014,0.148,1
"ZR3",8.05202184931695e-05,-1.73002148794382,0.014,0.148,1
"SIP2",8.05202184931695e-05,0.431092234434681,0.014,0.148,1
"AT4G15640",8.05202184931695e-05,-2.22005805005427,0.014,0.148,1
"EMB2752",8.05202184931695e-05,-1.49400373667924,0.014,0.148,1
"AT4G33670",8.05202184931695e-05,-1.26884879553093,0.014,0.148,1
"AT5G05360",8.05202184931695e-05,-1.3584113890768,0.014,0.148,1
"AT5G12010",8.05202184931695e-05,-0.878763292668946,0.014,0.148,1
"PEX5",8.05202184931695e-05,-1.56364038286413,0.014,0.148,1
"GIL1",8.05202184931695e-05,-1.32176693122726,0.014,0.148,1
"AT5G60680",8.05202184931695e-05,-1.96391522492657,0.014,0.148,1
"CAM1",8.10998051788665e-05,0.508501959813514,0.31,0.753,1
"PSRP6",8.19845660869436e-05,-1.86929239062878,0.034,0.198,1
"LAC8",8.26858601562336e-05,0.933059826682781,0.048,0.235,1
"HMG1",8.5095436748197e-05,3.58568854398536,0.393,0.21,1
"UBQ10",8.53298380392826e-05,0.368489605446142,0.179,0.494,1
"RAP2.4",8.57827046434241e-05,0.889806682612838,0.131,0.407,1
"AT4G39840",8.64452648446902e-05,1.55172077284596,0.076,0.296,1
"SIR",8.70614074125594e-05,-0.455672503277168,0.117,0.37,1
"AT1G18070",8.91693339668594e-05,0.454204557869587,0.097,0.333,1
"AGP21",8.94988893400741e-05,6.01547921901963,0.193,0.012,1
"U1A",9.02696457977226e-05,-0.62419832084544,0.103,0.346,1
"ckl3",9.03800073775468e-05,-0.514846597319513,0.083,0.309,1
"AT1G32860",9.26646854508585e-05,-1.78393130973795,0.034,0.198,1
"YUC8",9.26646854508585e-05,-0.872198211087173,0.034,0.198,1
"DPMS3",9.33503562451952e-05,-1.25217963213638,0.062,0.259,1
"AT1G16700",9.41527900877372e-05,0.714165704995938,0.083,0.309,1
"TIC110",9.47497084150598e-05,-0.575784766576295,0.062,0.259,1
"AT5G44320",9.54315672880993e-05,-1.44879311025633,0.041,0.21,1
"AT3G19740",9.60072776656851e-05,-0.581910363709317,0.069,0.272,1
"LSM6B",9.61688527657628e-05,-0.424964309448509,0.062,0.259,1
"AT5G09270",9.7173058796208e-05,-3.84643880042829,0.007,0.123,1
"SOS4",9.7173058796208e-05,-3.99430773419306,0.007,0.123,1
"AT1G65220",9.73349782105648e-05,-0.390905220462473,0.11,0.358,1
"AT2G24550",9.76329906863632e-05,0.297514950702104,0.034,0.198,1
"EIL1",9.76329906863632e-05,0.445443826391491,0.034,0.198,1
"ABCF3",9.79350971620424e-05,-0.422199812191246,0.09,0.321,1
"SC35",9.85645238625746e-05,0.391401127464276,0.11,0.358,1
"FEY",9.93442436439495e-05,-0.729834001886898,0.034,0.198,1
"AT5G59460",9.9480927876144e-05,-3.90453059051279,0.007,0.123,1
"AT3G51050",0.000100047888880199,-0.503421927923722,0.055,0.247,1
"EXPA11",0.000100289005031412,6.07066494751311,0.228,0.037,1
"LCR",0.000101083784079149,-1.48820603314275,0.034,0.198,1
"PDE135",0.000101083784079149,-0.492985056188059,0.034,0.198,1
"EGY1",0.000101840472427987,-3.86249858684348,0.007,0.123,1
"AT5G14680",0.000102048625872969,0.655155376524099,0.062,0.259,1
"AT2G37160",0.00010282101574795,-2.61207692282631,0.021,0.16,1
"AT1G28060",0.00010285204821593,-0.88865943767086,0.034,0.198,1
"AT5G58990",0.00010285204821593,-0.66197421170203,0.034,0.198,1
"ACT2",0.000102871341055695,3.27927545070603,0.476,0.358,1
"CSD3",0.000103149356389376,-0.852578677959526,0.055,0.247,1
"FBL17",0.000103570714647224,-0.76112831539759,0.062,0.259,1
"AT3G49810",0.000104217662451123,-1.84546063746377,0.048,0.222,1
"PSD",0.000104252771419027,-3.63157844365856,0.007,0.123,1
"AT2G41890",0.000104252771419027,-3.72284485701601,0.007,0.123,1
"AT3G04560",0.000104252771419027,-3.54034979154094,0.007,0.123,1
"IPT9",0.000104252771419027,-3.6508040298629,0.007,0.123,1
"AT5G66820",0.000104252771419027,-4.01854942869957,0.007,0.123,1
"AT3G01690",0.000104858599915041,-2.70923347334751,0.021,0.16,1
"CINV1",0.000105004728751823,0.643436560625022,0.131,0.407,1
"AT5G12190",0.000106476523444782,-1.03433937107403,0.034,0.198,1
"AT1G08845",0.000106718924486085,-3.5808512348368,0.007,0.123,1
"AT3G19440",0.000106718924486085,-3.56439137093506,0.007,0.123,1
"AT3G49140",0.000106718924486085,-3.3701187425356,0.007,0.123,1
"AT3G54190",0.000106718924486085,-3.32378291457032,0.007,0.123,1
"CPL1",0.000106718924486085,-3.36563312187463,0.007,0.123,1
"AT5G25080",0.000106718924486085,-3.48133390073384,0.007,0.123,1
"AT5G57840",0.000106718924486085,-3.41568766873161,0.007,0.123,1
"AT3G48380",0.000109025093645153,-0.514450627089041,0.041,0.21,1
"ATX2",0.000109048620294425,-2.10609103931739,0.021,0.16,1
"VPS24.1",0.000109048620294425,-2.51304678120399,0.021,0.16,1
"AT1G03270",0.00010924005228931,-3.38448794187005,0.007,0.123,1
"AT1G09290",0.00010924005228931,-3.13555164454655,0.007,0.123,1
"AT1G22950",0.00010924005228931,-3.5454353235145,0.007,0.123,1
"AT1G25420",0.00010924005228931,-3.25990062895327,0.007,0.123,1
"ABCI1",0.00010924005228931,-2.98259327439251,0.007,0.123,1
"AT2G20480",0.00010924005228931,-2.98937569599355,0.007,0.123,1
"AT2G30020",0.00010924005228931,-3.60145698559925,0.007,0.123,1
"UBC6",0.00010924005228931,-3.36493390003237,0.007,0.123,1
"CNGC12",0.00010924005228931,-3.36050574177476,0.007,0.123,1
"AT3G56840",0.00010924005228931,-3.50519070163162,0.007,0.123,1
"MEE50",0.00010924005228931,-2.7085897990656,0.007,0.123,1
"BRCA1",0.00010924005228931,-3.45569737590213,0.007,0.123,1
"PWD.1",0.00010924005228931,-3.37419061742108,0.007,0.123,1
"AT5G44730",0.00010924005228931,-3.2962452793594,0.007,0.123,1
"AT5G58450",0.00010924005228931,-2.93952352830869,0.007,0.123,1
"AT1G67250",0.000109679200825457,-0.885442098103984,0.076,0.284,1
"DDI1",0.000110847366687342,-1.5832553643203,0.041,0.21,1
"SAPX",0.000110906925201602,0.477152641092177,0.166,0.457,1
"HOT5",0.000111127564145504,0.332222539556335,0.159,0.457,1
"BGLU11",0.000111817296871119,-2.06361296925309,0.007,0.123,1
"AT1G06380",0.000111817296871119,-1.69502212379566,0.007,0.123,1
"AT1G06560",0.000111817296871119,-3.06473230045039,0.007,0.123,1
"GATA10",0.000111817296871119,-2.31044016709459,0.007,0.123,1
"SYP111",0.000111817296871119,-2.92134511180362,0.007,0.123,1
"TTN10",0.000111817296871119,-1.9022069514729,0.007,0.123,1
"OGG1",0.000111817296871119,-1.99421386988695,0.007,0.123,1
"AT1G22860",0.000111817296871119,-2.06743323163915,0.007,0.123,1
"AT1G23230",0.000111817296871119,-2.97974380381423,0.007,0.123,1
"AT1G27300",0.000111817296871119,-2.45498082181667,0.007,0.123,1
"VIP1",0.000111817296871119,-2.01053077049777,0.007,0.123,1
"ELP2",0.000111817296871119,0.281151228739506,0.007,0.123,1
"CLPR1",0.000111817296871119,-1.79933936346278,0.007,0.123,1
"AT1G71350",0.000111817296871119,-1.08804195137857,0.007,0.123,1
"QKY",0.000111817296871119,-2.13141848109409,0.007,0.123,1
"AT2G17320",0.000111817296871119,-2.81508904980816,0.007,0.123,1
"COAD",0.000111817296871119,-3.15112672149021,0.007,0.123,1
"AT2G22080",0.000111817296871119,-2.71339380477037,0.007,0.123,1
"XLG1",0.000111817296871119,-0.302822733474431,0.007,0.123,1
"AT2G41020",0.000111817296871119,-1.10379405800926,0.007,0.123,1
"AT3G02710",0.000111817296871119,-2.8791146635164,0.007,0.123,1
"AT3G03890",0.000111817296871119,-1.62682647825899,0.007,0.123,1
"ATCHR12",0.000111817296871119,-1.88429187739682,0.007,0.123,1
"ALIS1",0.000111817296871119,-2.03233451503165,0.007,0.123,1
"AT3G48410",0.000111817296871119,-3.10095928971713,0.007,0.123,1
"MNP",0.000111817296871119,-2.97747444873886,0.007,0.123,1
"AtCDC48B",0.000111817296871119,-1.00516392071951,0.007,0.123,1
"BAP1",0.000111817296871119,-1.90519691105691,0.007,0.123,1
"AT4G01883",0.000111817296871119,-2.53010888627263,0.007,0.123,1
"RSH1",0.000111817296871119,0.536696918283206,0.007,0.123,1
"EDA35",0.000111817296871119,-3.07761975004491,0.007,0.123,1
"AT4G13200",0.000111817296871119,-3.09505045130058,0.007,0.123,1
"ATSUV3",0.000111817296871119,-2.70716985820831,0.007,0.123,1
"PDE327",0.000111817296871119,-3.1806113060944,0.007,0.123,1
"WRKY18",0.000111817296871119,-2.38550209682784,0.007,0.123,1
"APC3",0.000111817296871119,-3.04081790106071,0.007,0.123,1
"AT5G14910",0.000111817296871119,-2.73310331383933,0.007,0.123,1
"CLPB3",0.000111817296871119,-2.2814278207795,0.007,0.123,1
"INV-E",0.000111817296871119,-0.87727614518693,0.007,0.123,1
"RECQSIM",0.000111817296871119,-2.78655680766655,0.007,0.123,1
"AT5G39790",0.000111817296871119,-3.43581044361735,0.007,0.123,1
"UBP21",0.000111817296871119,-1.27489579632762,0.007,0.123,1
"SGP1",0.000111817296871119,0.589927717915823,0.007,0.123,1
"CNGC5",0.000111817296871119,-2.60271086167785,0.007,0.123,1
"AT4G12640",0.000112139928934557,-0.444420026306392,0.034,0.198,1
"EOL1",0.000113162769566764,-0.689028244988478,0.062,0.259,1
"AT5G11640",0.000113162769566764,-0.250448608515678,0.062,0.259,1
"AT3G07030",0.000113396249167911,-1.37962268235158,0.021,0.16,1
"AT4G15940",0.000113396249167911,-2.06081014062992,0.021,0.16,1
"FIP2.1",0.000113396249167911,-1.31656497963368,0.021,0.16,1
"AT5G62890",0.000114485462622902,0.410424929796351,0.228,0.58,1
"SCL30",0.0001145784520831,-1.50564620519584,0.041,0.21,1
"GP ALPHA 1",0.000114794182220706,0.512012491491945,0.09,0.321,1
"AT1G01800",0.000114840733592995,0.514394128406543,0.062,0.259,1
"AT3G61690",0.000115630884226838,-2.27170968148914,0.021,0.16,1
"AT5G28750",0.000115630884226838,-2.19275642997191,0.021,0.16,1
"AT5G49840",0.000115630884226838,-1.07025232189662,0.021,0.16,1
"AT5G65760",0.000115630884226838,-2.57711777019808,0.021,0.16,1
"FLA9",0.000116057172985603,8.04505314602079,0.166,0,1
"AT3G18410",0.000116857258777237,0.325426987562649,0.159,0.457,1
"ALDH5F1",0.000117410607269082,-0.70379226523553,0.069,0.272,1
"AT3G52170",0.000117907004241929,-2.43989307880524,0.021,0.16,1
"PAF2",0.000119256058675602,-0.8494314020024,0.076,0.284,1
"Hsp70b",0.000120225326584251,-1.89411711643088,0.021,0.16,1
"AT4G37130",0.000120225326584251,-0.304788078774489,0.021,0.16,1
"THO1",0.000120225326584251,-2.19255000283281,0.021,0.16,1
"ftsh4",0.000122398780991648,-0.581219433743112,0.041,0.21,1
"PBP1",0.000122548391627421,0.974239488177486,0.069,0.272,1
"AT1G53645",0.000122586579986611,-1.83699274182255,0.021,0.16,1
"AT2G28130",0.000122586579986611,-0.957454608004281,0.021,0.16,1
"EMB2785",0.000122586579986611,-0.900929749291455,0.021,0.16,1
"emb2737",0.000122586579986611,-1.89896375696261,0.021,0.16,1
"ABCI21",0.000124904033245092,4.03470051386246,0.269,0.074,1
"ZML2",0.000124991504703855,-2.06441088030613,0.021,0.16,1
"GUN1",0.000124991504703855,-1.60994821694943,0.021,0.16,1
"AT2G36350",0.000124991504703855,-1.60405176786766,0.021,0.16,1
"AT5G10070",0.000124991504703855,-1.50422022526409,0.021,0.16,1
"RFC1",0.000124991504703855,-1.49427574201603,0.021,0.16,1
"AT5G61140",0.000124991504703855,-1.89837319505782,0.021,0.16,1
"AT5G12940",0.000125655298733734,0.557511365044106,0.103,0.346,1
"AT1G80280",0.000126072927924183,-0.8962312732449,0.076,0.284,1
"DSK2",0.000126090546290871,-0.480583079905436,0.069,0.272,1
"AT4G11290",0.000126580932311716,5.90069672567301,0.186,0.012,1
"AT4G28650",0.000126580932311716,5.73265673639853,0.186,0.012,1
"MEE34",0.000127440852675084,-1.5938129864258,0.021,0.16,1
"DRM2",0.000127440852675084,-1.86662095626905,0.021,0.16,1
"TEX1",0.000127440852675084,-1.75363885027391,0.021,0.16,1
"AT1G52730",0.000128591375624113,-1.13374301095668,0.041,0.21,1
"AGP15",0.000129487175191207,2.93195412555027,0.476,0.358,1
"AT5G42150",0.00012990520204471,0.270641967720794,0.09,0.309,1
"AT1G06630",0.000129935387687787,-1.03645382464199,0.021,0.16,1
"RGTA1",0.000129935387687787,-1.48758540214608,0.021,0.16,1
"BPC6",0.000129935387687787,-0.672891093612039,0.021,0.16,1
"C4H",0.000130645477938172,4.83333171043521,0.317,0.123,1
"AT1G21740",0.000130720369060834,-0.287205161361636,0.041,0.21,1
"OPCL1",0.000132475885543918,-0.631065600391999,0.021,0.16,1
"AT1G22510",0.000132475885543918,-1.28823050449728,0.021,0.16,1
"AT1G75340",0.000132475885543918,-0.71148387177061,0.021,0.16,1
