"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AGP31",6.77730090076178e-59,4.62100314003472,0.585,0.012,1.20988375680399e-54
"AN3",2.45331804090837e-43,4.36178142788472,0.39,0.005,4.37966336662963e-39
"AFO",3.96572798682131e-42,3.46040867496296,0.512,0.019,7.0796176020734e-38
"AT4G29030",7.2653138122077e-41,4.46315787511771,0.39,0.007,1.29700382175532e-36
"AT2G28790",1.60563641920932e-39,5.45220280144579,0.317,0.002,2.86638213557248e-35
"3xHMG-box2",9.22812857342797e-38,3.73464197048769,0.366,0.007,1.64740551292836e-33
"GRF5",2.07635808989641e-33,4.55482310884367,0.293,0.003,3.70671446208308e-29
"CYP78A5",3.96322722144464e-33,5.54522708884172,0.268,0.002,7.07515323572297e-29
"AT3G08520",1.79212358940429e-32,2.64405650071627,0.488,0.027,3.19929903180454e-28
"ANT",4.52854172847974e-30,11.6199073128786,0.22,0,8.08435269368204e-26
"LTP6",5.70918466187889e-30,6.07492844352781,0.244,0.002,1.01920364583862e-25
"HSP81-2",7.81242920165065e-30,2.87685686249121,0.415,0.021,1.39467486107867e-25
"NUC-L1",1.99842776250511e-29,2.34957953741277,0.683,0.072,3.56759324162412e-25
"ERL2",1.10493898273324e-28,3.33000028262002,0.293,0.007,1.97253707197538e-24
"AT3G04920",1.44216425234089e-28,2.89787282016792,0.39,0.019,2.57455162327896e-24
"AT1G07820",6.76882805231717e-28,4.67690454969199,0.268,0.005,1.20837118389966e-23
"PDF1",2.12905090322983e-26,2.56759888513398,0.488,0.039,3.8007816724459e-22
"AT4G15000",4.06490805870322e-26,2.61977963725873,0.39,0.022,7.25667386639699e-22
"AT4G27090",3.07269019216957e-25,1.55671754842782,0.61,0.065,5.48536653106111e-21
"AT3G16780",1.07060313161842e-24,2.34340758715335,0.317,0.014,1.91124071056521e-20
"BBC1",1.54485851467202e-24,1.96185333315495,0.585,0.063,2.75788142039249e-20
"AT1G25260",4.25495243909084e-24,4.40470705984798,0.22,0.003,7.59594109426498e-20
"AT1G55200",4.25495243909084e-24,4.13443130526119,0.22,0.003,7.59594109426498e-20
"AT1G26880",6.82678030504616e-24,1.74475763393054,0.439,0.034,1.21871682005684e-19
"AT1G62500",1.11328103186883e-23,11.1212436652448,0.171,0,1.98742929809224e-19
"AT2G39870",1.11328103186883e-23,11.5955855158953,0.171,0,1.98742929809224e-19
"SmD3",1.23648110096335e-23,4.88349858947254,0.195,0.002,2.20736606143978e-19
"AT5G48360",1.23648110096335e-23,4.31613104247112,0.195,0.002,2.20736606143978e-19
"RIP1",1.30811130917187e-23,3.31664301469229,0.293,0.012,2.33524030913362e-19
"P40",1.3495222884202e-23,1.63268336807756,0.634,0.077,2.40916718928774e-19
"AT5G56670",2.3685552982008e-23,2.53506293226742,0.317,0.015,4.22834491834807e-19
"La1",7.69950984894898e-23,3.3847924341768,0.244,0.007,1.37451649823437e-18
"HTB2",7.69950984894898e-23,3.41775107617138,0.244,0.007,1.37451649823437e-18
"AT4G17390",3.55094768357405e-22,1.56145596950457,0.537,0.058,6.33915180471639e-18
"AT3G62870",3.65003444421392e-22,1.59762108251801,0.512,0.053,6.51604148981068e-18
"MAP65-1",7.38317738860163e-22,3.58102681568476,0.22,0.005,1.31804482741316e-17
"EMB1080",1.52482359074025e-21,1.47710677391288,0.488,0.05,2.72211507418949e-17
"AT5G61170",4.21647680869468e-21,1.92627523293992,0.488,0.051,7.52725439888175e-17
"HVA22D",4.81092718642389e-21,4.54463776579557,0.195,0.003,8.58846721320392e-17
"AT3G56020",4.84624339879283e-21,1.8000939741022,0.439,0.041,8.65151371552497e-17
"PIP1%3B4",7.47279350642445e-21,2.35503112803084,0.366,0.027,1.33404309676689e-16
"MCM2",1.61658976538156e-20,5.39850881364158,0.171,0.002,2.88593604915915e-16
"ICR1",1.68785926253122e-20,4.8663955241039,0.171,0.002,3.01316635547074e-16
"HTA11",1.68785926253122e-20,5.3534716059341,0.171,0.002,3.01316635547074e-16
"EXPA15",1.70891200085548e-20,11.2088472274482,0.146,0,3.05074970392721e-16
"CKS2",1.70891200085548e-20,11.0105467949011,0.146,0,3.05074970392721e-16
"HMGB6",1.70891200085548e-20,10.68392831362,0.146,0,3.05074970392721e-16
"AT5G07090",2.08316743020144e-20,1.55393012887333,0.439,0.043,3.71887049639561e-16
"AT3G60770",2.16424157970124e-20,1.88671894515352,0.439,0.043,3.86360406808266e-16
"HSC70-1",5.38979719868219e-20,1.56868863952414,0.512,0.06,9.62186595908744e-16
"AT5G35530",5.59795726909213e-20,3.72008261080627,0.22,0.007,9.99347331678327e-16
"TUB7",5.78859477124471e-20,3.04104527461188,0.22,0.007,1.03337993856261e-15
"GAMMA-H2AX",5.78869332048072e-20,2.90276827550878,0.22,0.007,1.03339753157222e-15
"NAP1%3B1",5.78869332048072e-20,3.4874323090255,0.22,0.007,1.03339753157222e-15
"AT5G28060",1.1647998746161e-19,1.57637729609661,0.415,0.039,2.07940073616465e-15
"AT5G52650",3.54808400540134e-19,1.93950743769641,0.366,0.031,6.33403956644247e-15
"AT5G47930",3.83025765089889e-19,1.9327750438253,0.39,0.036,6.83777595838471e-15
"AT2G27710",5.63790917551086e-19,1.53744926402152,0.537,0.07,1.0064795460122e-14
"GATA17",6.3265984332188e-19,3.40522569999276,0.195,0.005,1.12942435229822e-14
"GRP2",9.88824814834416e-19,1.91740042375847,0.341,0.027,1.7652500594424e-14
"AT5G60390",1.57596874006389e-18,1.37255990811968,0.854,0.166,2.81341939476206e-14
"AT1G51980",2.21550756208823e-18,3.14533200601606,0.22,0.009,3.95512409983991e-14
"AT3G61310",2.35673624441251e-18,2.86427041358963,0.22,0.009,4.20724554352521e-14
"AT1G06760",2.43070041177098e-18,2.79467841414717,0.22,0.009,4.33928637509355e-14
"emb2386",2.89009692057002e-18,1.66014530217382,0.634,0.101,5.15940102260161e-14
"AT1G24360",3.21351361947169e-18,2.45646841387151,0.244,0.012,5.73676451348085e-14
"PIN1",5.03181846643264e-18,3.42425899816154,0.171,0.003,8.98280232627555e-14
"ENODL14",5.03181846643264e-18,4.22446004206277,0.171,0.003,8.98280232627555e-14
"AT2G41650",5.03181846643264e-18,3.21524215073379,0.171,0.003,8.98280232627555e-14
"scpl25",5.03181846643264e-18,3.18738124340301,0.171,0.003,8.98280232627555e-14
"AT5G16250",5.03181846643264e-18,4.15570630986604,0.171,0.003,8.98280232627555e-14
"AT5G48480",5.03181846643264e-18,2.72212913072285,0.171,0.003,8.98280232627555e-14
"ERL1",5.03181846643264e-18,4.28448690911047,0.171,0.003,8.98280232627555e-14
"RPL23AA",5.516489133815e-18,1.99740771562464,0.415,0.045,9.84803640168653e-14
"AT2G27720",5.73218600446954e-18,1.54627269730606,0.439,0.05,1.0233098455179e-13
"AT3G06700",7.3908840016982e-18,1.40783107627325,0.488,0.062,1.31942061198316e-13
"AT3G16080",9.74645470509105e-18,1.50949348997584,0.366,0.034,1.73993709395285e-13
"RAN-1",1.02503500153542e-17,1.13927519243007,0.39,0.039,1.82989248474104e-13
"ROF1",2.07692733341363e-17,1.38767715438711,0.439,0.051,3.70773067561001e-13
"AT1G03280",2.20718839872574e-17,4.88733346467019,0.146,0.002,3.9402727294052e-13
"SYP111",2.20718839872574e-17,4.15627848288194,0.146,0.002,3.9402727294052e-13
"FIB2",2.20718839872574e-17,4.26950371333031,0.146,0.002,3.9402727294052e-13
"OLI2",2.20718839872574e-17,4.20723657912683,0.146,0.002,3.9402727294052e-13
"HAM1.1",2.20718839872574e-17,4.28928180029822,0.146,0.002,3.9402727294052e-13
"AT2G47610",2.31602256533965e-17,1.78192688106235,0.415,0.046,4.13456348364434e-13
"AT1G26940",2.59786847751468e-17,9.8903644133253,0.122,0,4.63771480605921e-13
"DUT1",2.59786847751468e-17,10.9874681106408,0.122,0,4.63771480605921e-13
"AT3G57060",2.59786847751468e-17,10.2839342113409,0.122,0,4.63771480605921e-13
"AT5G62960",2.59786847751468e-17,10.2183281436816,0.122,0,4.63771480605921e-13
"AT5G65750",2.59786847751468e-17,10.068363894827,0.122,0,4.63771480605921e-13
"VDAC3",2.61587813078698e-17,2.12661019478556,0.268,0.017,4.66986563908091e-13
"NOP56",3.56988877396212e-17,2.95480062989875,0.195,0.007,6.37296543927717e-13
"AT1G07930",3.57182991384731e-17,1.42965137981171,0.366,0.036,6.37643076220021e-13
"AT5G20160",5.00765686523453e-17,2.41983753081225,0.244,0.014,8.93966903581668e-13
"AT2G33370",5.52208705386291e-17,2.86761906946852,0.22,0.01,9.85802980855607e-13
"AT5G18380",8.40109826821622e-17,1.89380219119395,0.293,0.022,1.49976406284196e-12
"RP1",1.11536855881969e-16,1.31165771662707,0.512,0.072,1.99115595120492e-12
"AT2G01250",1.12538224987384e-16,1.64392937057452,0.39,0.043,2.00903239247477e-12
"AT2G41840",1.26107602570163e-16,1.65836650938681,0.39,0.043,2.25127292108256e-12
"AT5G56710",1.57559506681297e-16,1.84070667590627,0.341,0.033,2.81275231327451e-12
"AT4G31985",1.80224979263872e-16,1.42003438945854,0.439,0.055,3.21737632981865e-12
"AT3G53870",4.74903427187211e-16,1.60167289612466,0.39,0.045,8.4779759821461e-12
"MAC3B",4.80128060174482e-16,3.08898315591896,0.171,0.005,8.57124613023485e-12
"MEE5",4.80136409608714e-16,3.18419395305541,0.171,0.005,8.57139518433476e-12
"PSL4",4.80136409608714e-16,3.52936744375231,0.171,0.005,8.57139518433476e-12
"AT2G25210",5.18726512750826e-16,1.76427849540373,0.293,0.024,9.26030570562775e-12
"RPS5B",6.21106369747698e-16,1.82160615535961,0.317,0.029,1.10879909127359e-11
"TAF15b",1.0508688752313e-15,2.1012862753833,0.22,0.012,1.87601111606292e-11
"CYCD3%3B2",1.05088014136674e-15,2.24611943885659,0.22,0.012,1.87603122836791e-11
"AT1G30070",1.14817559048089e-15,3.07147584310122,0.195,0.009,2.04972306412648e-11
"E13L3",1.14817559048089e-15,2.65022244791124,0.195,0.009,2.04972306412648e-11
"AT4G18100",1.42256965533383e-15,1.54291513165295,0.39,0.046,2.53957134870196e-11
"eEF-1Bb1",2.99931123511045e-15,0.893113129931496,0.488,0.072,5.35437041691918e-11
"AT3G22230",3.0233141186508e-15,1.75937508358257,0.317,0.031,5.3972203646154e-11
"AT2G43460",3.45428518200195e-15,1.76062837167171,0.317,0.031,6.16658990690987e-11
"HOG1",3.50079206921512e-15,1.06361060289549,0.585,0.099,6.24961400196283e-11
"AT4G18905",4.59690264303879e-15,4.16222032606471,0.146,0.003,8.20639059835285e-11
"RPS6",4.6080139958377e-15,1.47318212148975,0.39,0.048,8.22622658536947e-11
"ROP2",4.76804904263651e-15,4.22165957355513,0.146,0.003,8.5119211509147e-11
"AUG4",4.76814536354106e-15,3.39234601301492,0.146,0.003,8.5120931029935e-11
"MED8",4.76814536354106e-15,3.35332334773379,0.146,0.003,8.5120931029935e-11
"AT2G42230",4.76814536354106e-15,3.45805352627974,0.146,0.003,8.5120931029935e-11
"AT5G42950",4.76814536354106e-15,3.60128254905013,0.146,0.003,8.5120931029935e-11
"AT5G48500",4.76814536354106e-15,4.20416721972847,0.146,0.003,8.5120931029935e-11
"UBQ1",6.44440853096731e-15,1.57679307830784,0.415,0.055,1.15045581094828e-10
"CNX1",8.04898004860145e-15,1.40973822039045,0.366,0.043,1.43690391827633e-10
"EMB2296",8.20651088473809e-15,1.47244241427702,0.439,0.062,1.46502632314344e-10
"emb2171",8.74326460082109e-15,1.34062675703042,0.561,0.096,1.56084759653858e-10
"AT2G40205",9.20403767897624e-15,1.87802614743684,0.268,0.022,1.64310480645084e-10
"RPS15A",1.00905596623493e-14,1.45737091820603,0.341,0.038,1.8013667109226e-10
"AT3G07110",1.21423201137731e-14,2.49606430877758,0.22,0.014,2.16764698671078e-10
"AT3G14240",1.27620617431272e-14,1.9810043545277,0.22,0.014,2.27828326238306e-10
"AT5G45775",1.36066090135707e-14,1.68344418051711,0.293,0.027,2.42905184110264e-10
"AT3G49910",1.41432175698369e-14,1.44605859668666,0.39,0.05,2.52484720056728e-10
"ABCB19",1.93949805938304e-14,3.13444104592685,0.171,0.007,3.46239193561061e-10
"LARP1c",1.93949805938304e-14,3.10488836279449,0.171,0.007,3.46239193561061e-10
"NRPA1",1.99968412588026e-14,2.61938136396007,0.171,0.007,3.56983610152145e-10
"HTB1",2.73449530436441e-14,3.92072646177114,0.122,0.002,4.88162101735134e-10
"AT1G08110",2.73449530436441e-14,5.57130333723263,0.122,0.002,4.88162101735134e-10
"ATE1",2.73449530436441e-14,3.903058000079,0.122,0.002,4.88162101735134e-10
"AT1G60640",2.73449530436441e-14,3.40932370546114,0.122,0.002,4.88162101735134e-10
"CDT1A",2.73449530436441e-14,4.06362580831109,0.122,0.002,4.88162101735134e-10
"AT3G03130",2.73449530436441e-14,4.06383324421239,0.122,0.002,4.88162101735134e-10
"AT4G26660",2.73449530436441e-14,5.16329394974934,0.122,0.002,4.88162101735134e-10
"rps15ae",2.73449530436441e-14,4.00369435241884,0.122,0.002,4.88162101735134e-10
"AT4G32130",2.73449530436441e-14,3.93180483204052,0.122,0.002,4.88162101735134e-10
"RPA70B",2.73449530436441e-14,4.52764898735638,0.122,0.002,4.88162101735134e-10
"AT3G09630",3.58308060259759e-14,1.87160636664222,0.317,0.034,6.39651549175722e-10
"GR-RBP2",5.57585223422117e-14,1.83667877608945,0.268,0.024,9.95401140853164e-10
"AT5G27770",5.57588640372816e-14,2.08304805231625,0.268,0.024,9.9540724079355e-10
"RPL23AB",6.16645770887947e-14,1.46460444031071,0.268,0.024,1.10083603018916e-09
"AT1G69420",1.17253149472327e-13,1.35239133401255,0.22,0.015,2.09320322437998e-09
"AT1G15930",1.80431079549498e-13,1.18477520984491,0.366,0.048,3.22105563211764e-09
"AT3G24830",2.10779339957818e-13,1.76283988004958,0.341,0.043,3.76283277692696e-09
"AT2G19750",2.39612379503781e-13,1.79516692109642,0.244,0.021,4.27756019890149e-09
"AT5G20290",2.46227247949967e-13,0.973142504359052,0.561,0.104,4.39564883040281e-09
"AT4G40030",2.46941381674158e-13,1.71098508235631,0.293,0.031,4.40839754564706e-09
"ALATS",2.51424003276013e-13,1.53360636393674,0.293,0.031,4.48842130648338e-09
"AT3G11510",2.57419002363937e-13,1.18814191726096,0.39,0.055,4.595444030201e-09
"AT2G37190",2.60636716419224e-13,1.44703864163185,0.293,0.031,4.65288666151598e-09
"PAB8",2.66740467714072e-13,1.67635963544299,0.195,0.012,4.76185082963161e-09
"BOB1",2.73526267130326e-13,2.23570261708292,0.195,0.012,4.88299092081058e-09
"PBB1",2.92896664511599e-13,3.90383218855241,0.146,0.005,5.22879125486106e-09
"AT2G32060",2.9318470636389e-13,1.46937328763629,0.268,0.026,5.23393337800817e-09
"SK13.1",3.0248370554236e-13,3.25707564807043,0.146,0.005,5.39993911134222e-09
"EIF2 GAMMA",3.12378774209222e-13,2.46332919441491,0.146,0.005,5.57658587718303e-09
"RPA2",3.12378774209222e-13,2.67626581874685,0.146,0.005,5.57658587718303e-09
"AT3G17160",3.12378774209222e-13,3.38594894519135,0.146,0.005,5.57658587718303e-09
"AT5G03460",3.12378774209222e-13,2.94338322912617,0.146,0.005,5.57658587718303e-09
"RPS15",3.64457575666577e-13,1.19388951833294,0.341,0.043,6.50629664079974e-09
"RPL24A",3.94384936597931e-13,1.02429819634645,0.341,0.043,7.04055988814627e-09
"NAP57",4.00022824646589e-13,3.15677702414177,0.171,0.009,7.1412074655909e-09
"AT2G19740",4.47050280925899e-13,3.04179325296771,0.171,0.009,7.98074161508914e-09
"ER",4.47050280925899e-13,2.18236625089416,0.171,0.009,7.98074161508914e-09
"AT3G02530",4.47050280925899e-13,2.3496298929472,0.171,0.009,7.98074161508914e-09
"AT5G16130",5.20635944373033e-13,1.19474134490813,0.366,0.05,9.29439287894739e-09
"AT1G67430",5.89005120036622e-13,1.10252654480523,0.463,0.077,1.05149194028938e-08
"TUA4",6.51974109252956e-13,1.2120076132241,0.317,0.038,1.16390417983838e-08
"SUMO1",8.51635100562173e-13,1.75595947238415,0.22,0.017,1.52033898152359e-08
"AT2G21580",1.23996593835277e-12,1.15554521545622,0.268,0.027,2.21358719314737e-08
"MBF1A",1.25257461357343e-12,1.41371630707844,0.244,0.022,2.23609620015128e-08
"FBR12",1.67026561646035e-12,1.02114439943095,0.463,0.079,2.98175817850502e-08
"RPL18",1.74661438023364e-12,0.866219501162917,0.415,0.065,3.11805599159309e-08
"AT5G46430",2.5370108333157e-12,1.86626884122313,0.293,0.034,4.52907173963519e-08
"HD2C",2.61281888437631e-12,1.39455909199692,0.195,0.014,4.66440427238859e-08
"AT1G57660",2.61284029812406e-12,2.26036559154702,0.195,0.014,4.66444250021106e-08
"AT5G01350",2.61284029812406e-12,1.75025585903894,0.195,0.014,4.66444250021106e-08
"ECT3",2.61284029812406e-12,2.40503193575944,0.195,0.014,4.66444250021106e-08
"AT4G26230",3.25836836687832e-12,1.05846179770719,0.293,0.034,5.81683920855117e-08
"UBQ6",3.25839553487532e-12,1.28065860279817,0.293,0.034,5.81688770885942e-08
"AT5G12410",3.69588483090725e-12,4.0454280263664,0.122,0.003,6.59789360013563e-08
"AT1G44760",3.89368736644253e-12,3.97391718876837,0.122,0.003,6.9510106865732e-08
"TPR3",3.96199584617045e-12,3.77862757944065,0.122,0.003,7.07295498458349e-08
"AT1G06720",3.96199584617045e-12,3.23642688468162,0.122,0.003,7.07295498458349e-08
"CYCA1%3B1",3.96199584617045e-12,3.3763440905505,0.122,0.003,7.07295498458349e-08
"AT1G54385",3.96199584617045e-12,3.16077473710649,0.122,0.003,7.07295498458349e-08
"PPR336",3.96199584617045e-12,3.22633276822313,0.122,0.003,7.07295498458349e-08
"AT1G68220",3.96199584617045e-12,2.92264946908515,0.122,0.003,7.07295498458349e-08
"GRF3",3.96199584617045e-12,1.93310100044012,0.122,0.003,7.07295498458349e-08
"AT3G12760",3.96199584617045e-12,3.20121560434966,0.122,0.003,7.07295498458349e-08
"RPL3P",3.96199584617045e-12,3.41233068808603,0.122,0.003,7.07295498458349e-08
"emb1967",3.96199584617045e-12,2.85788919204017,0.122,0.003,7.07295498458349e-08
"AT5G25510",3.96199584617045e-12,2.98954347146861,0.122,0.003,7.07295498458349e-08
"AT5G46070",3.96199584617045e-12,2.88745681259513,0.122,0.003,7.07295498458349e-08
"AT5G60980",3.96199584617045e-12,2.70732395717054,0.122,0.003,7.07295498458349e-08
"GUT1",3.96199584617045e-12,3.85591409746637,0.122,0.003,7.07295498458349e-08
"AT3G09500",4.01604215180048e-12,0.888222501371454,0.439,0.074,7.16943844939421e-08
"LTL1",4.16790682418132e-12,1.30884150475339,0.317,0.041,7.4405472625285e-08
"AT1G48830",4.96137674482383e-12,1.74771837909454,0.22,0.019,8.8570497648595e-08
"HAM1",5.0650113126771e-12,1.25961519442049,0.22,0.019,9.04205819539115e-08
"FIB1",5.48430248692195e-12,1.41404364291835,0.244,0.024,9.79057679965306e-08
"YAB3",5.88447369020161e-12,2.72473451248775,0.171,0.01,1.05049624317479e-07
"SIRANBP",6.191172293194e-12,1.55103605683254,0.171,0.01,1.10524807778099e-07
"YAB5",6.191172293194e-12,2.03927417771346,0.171,0.01,1.10524807778099e-07
"AT3G07910",6.191172293194e-12,2.53710064336556,0.171,0.01,1.10524807778099e-07
"AT4G18590",6.191172293194e-12,2.46160034451584,0.171,0.01,1.10524807778099e-07
"BTI1",6.191172293194e-12,2.12496235152651,0.171,0.01,1.10524807778099e-07
"EIF3K",6.191172293194e-12,2.30670020110796,0.171,0.01,1.10524807778099e-07
"AT1G01100",6.20127271519789e-12,1.02789440275224,0.463,0.082,1.10705120511713e-07
"AT5G02870",6.98487002356012e-12,1.19496936000479,0.366,0.055,1.24693899660595e-07
"GIF2",8.8711958563458e-12,2.38474520735467,0.146,0.007,1.58368588427485e-07
"UBP25",8.8711958563458e-12,2.10580360851819,0.146,0.007,1.58368588427485e-07
"AT3G52580",8.8711958563458e-12,2.55976168804842,0.146,0.007,1.58368588427485e-07
"SRF8",8.8711958563458e-12,2.33822830928039,0.146,0.007,1.58368588427485e-07
"P58IPK",8.8711958563458e-12,2.66625545019476,0.146,0.007,1.58368588427485e-07
"LARP1a",8.8711958563458e-12,2.95529676490818,0.146,0.007,1.58368588427485e-07
"AT5G26850",8.8711958563458e-12,2.36062949733649,0.146,0.007,1.58368588427485e-07
"AT5G47700",9.0544508177238e-12,0.787295363097611,0.366,0.055,1.61640055998005e-07
"HSP70",9.84422323361825e-12,1.45287114056517,0.293,0.036,1.75739073166553e-07
"AT4G02450",1.32317289412321e-11,1.30582849612403,0.341,0.05,2.36212825058875e-07
"UBP1A",1.45541326421829e-11,1.52345198339887,0.268,0.031,2.59820375928248e-07
"PAB4",1.71594398489033e-11,2.01843751801236,0.244,0.026,3.06330320182621e-07
"AT1G10590",1.82899654667074e-11,1.87511058271676,0.195,0.015,3.26512463511661e-07
"ATARCA",1.98300374587619e-11,1.78565876107645,0.244,0.026,3.54005828713817e-07
"DCP5",2.20960508019976e-11,1.62623807915473,0.244,0.026,3.94458698917262e-07
"AT2G05220",2.27525004456114e-11,1.65668384602552,0.293,0.038,4.06177637955055e-07
"PHB3",2.29062878302177e-11,1.06983863149398,0.244,0.026,4.08923050345047e-07
"TUB3",2.53659364221564e-11,1.71072465150802,0.293,0.038,4.52832697008336e-07
"HTA13",2.53793072700482e-11,1.65893257239066,0.22,0.021,4.53071393384901e-07
"AT3G11120",2.82720131250422e-11,1.10794034465577,0.293,0.038,5.04711978308253e-07
"AT5G14030",3.50540878280304e-11,1.22460073180175,0.317,0.045,6.25785575905998e-07
"BTF3",3.6605965789452e-11,1.2113304801475,0.317,0.045,6.53489701273297e-07
"HSP60",4.14055074461161e-11,0.975452736007679,0.366,0.058,7.39171118928065e-07
"AT2G34480",4.22498872017484e-11,0.97659794561855,0.439,0.08,7.54244986325612e-07
"SAC52",4.62752087809227e-11,0.933506531684991,0.439,0.08,8.26105027157031e-07
"PHB6",5.61528193446736e-11,2.53560294192254,0.171,0.012,1.00244013094111e-06
"AT1G77030",5.88402475114326e-11,1.71348409894611,0.171,0.012,1.05041609857409e-06
"SYD",5.88402475114326e-11,1.90636875113389,0.171,0.012,1.05041609857409e-06
"TRIP-1",5.88402475114326e-11,2.16513350199697,0.171,0.012,1.05041609857409e-06
"STT3A",5.88402475114326e-11,1.61498695753143,0.171,0.012,1.05041609857409e-06
"AT5G65360",5.88402475114326e-11,1.96805520516593,0.171,0.012,1.05041609857409e-06
"AT3G53740",6.1228977914022e-11,0.809183014155348,0.463,0.089,1.09305971372112e-06
"AT1G52300",6.54946715827953e-11,1.10648941286595,0.415,0.074,1.16921087709606e-06
"AT3G60245",7.21228867427861e-11,0.900826296533611,0.39,0.067,1.28753777413222e-06
"Hop3",7.84889754279781e-11,1.48064748069863,0.244,0.027,1.40118518934026e-06
"AT2G19730",8.30270546327473e-11,1.00013730989439,0.317,0.046,1.4821989793038e-06
"HTA6",1.03020612992603e-10,1.29454770445995,0.195,0.017,1.83912398314395e-06
"RPS28",1.05145655039277e-10,1.83631433862064,0.195,0.017,1.87706023376116e-06
"AT1G31910",1.07312857910362e-10,1.22541992951457,0.195,0.017,1.91574913941578e-06
"EIF3E",1.30200319140106e-10,2.62285747523004,0.146,0.009,2.32433609728917e-06
"NAC082",1.37098432654431e-10,1.77031827246804,0.146,0.009,2.44748121974691e-06
"AT1G55690",1.37099801833578e-10,2.17213692160983,0.146,0.009,2.44750566233304e-06
"SCAB1",1.37099801833578e-10,1.41732184058739,0.146,0.009,2.44750566233304e-06
"AT2G37600",1.37099801833578e-10,1.70808919867259,0.146,0.009,2.44750566233304e-06
"FUM1",1.37099801833578e-10,2.16892140423133,0.146,0.009,2.44750566233304e-06
"AT3G06530",1.37099801833578e-10,2.23951756789331,0.146,0.009,2.44750566233304e-06
"AT4G10450",1.37099801833578e-10,2.33865040972875,0.146,0.009,2.44750566233304e-06
"AT4G26630",1.37099801833578e-10,2.39950017129947,0.146,0.009,2.44750566233304e-06
"AT4G27585",1.37099801833578e-10,2.58282274694958,0.146,0.009,2.44750566233304e-06
"AT5G58420",1.38270836984993e-10,1.12386185430103,0.268,0.034,2.46841098185609e-06
"AT4G34670",1.4044687593382e-10,1.42439742963313,0.268,0.034,2.50725762917056e-06
"AT1G56045",1.40522287613279e-10,0.851946992425103,0.415,0.075,2.50860387847226e-06
"AGO1",1.54222936362719e-10,0.648605054546702,0.268,0.034,2.75318785994725e-06
"CAM4",1.54222936362719e-10,0.589636244363058,0.268,0.034,2.75318785994725e-06
"CPN10",1.54223497773756e-10,1.08097102206962,0.268,0.034,2.7531978822571e-06
"PIP3",1.57365379631063e-10,0.564835442223063,0.585,0.13,2.80928675717374e-06
"IGPD",1.61055591122479e-10,3.25586413209753,0.122,0.005,2.8751644127185e-06
"CARA",1.61055591122479e-10,3.38494007829211,0.122,0.005,2.8751644127185e-06
"EIF2 BETA",1.61055591122479e-10,2.90553983514687,0.122,0.005,2.8751644127185e-06
"RANGAP1",1.6596855163895e-10,2.26292136672027,0.122,0.005,2.96287058385853e-06
"AT3G13230",1.65970799625734e-10,2.31416193437046,0.122,0.005,2.9629107149186e-06
"AT5G10400",1.65970799625734e-10,2.42781939004217,0.122,0.005,2.9629107149186e-06
"AT5G51560",1.65970799625734e-10,2.39883290963779,0.122,0.005,2.9629107149186e-06
"HB25",1.65970799625734e-10,1.61144380174555,0.122,0.005,2.9629107149186e-06
"UBC10",1.77116718246898e-10,0.682377176766517,0.39,0.068,3.16188765414362e-06
"KIN2",2.16284408597796e-10,0.810344790270281,0.341,0.055,3.86110926228785e-06
"PGY1",2.30889152408362e-10,0.993327124735817,0.317,0.048,4.12183314879407e-06
"RPL5B",2.94639190741233e-10,1.2661676311737,0.39,0.072,5.25989883311249e-06
"AT4G29410",3.71284060514997e-10,2.41673899823661,0.171,0.014,6.62816304831373e-06
"SUS2",3.95209821022995e-10,1.6554449871081,0.22,0.024,7.05528572490251e-06
"TIM8",4.09247571682327e-10,2.33602422345878,0.171,0.014,7.3058876496729e-06
"SR34",4.13692989208006e-10,1.48163817874101,0.171,0.014,7.38524724334133e-06
"IMD3",4.13692989208006e-10,1.70520064520764,0.171,0.014,7.38524724334133e-06
"AT3G13882",4.13695882348911e-10,1.47096090932811,0.171,0.014,7.38529889169276e-06
"FKBP53",4.13695882348911e-10,1.84570594819866,0.171,0.014,7.38529889169276e-06
"TIF3B1",4.13695882348911e-10,2.23600608349818,0.171,0.014,7.38529889169276e-06
"PPI1",4.16600540679056e-10,1.41125696187607,0.22,0.024,7.4371528522025e-06
"AT3G55750",4.25042264696824e-10,1.18790864352428,0.268,0.036,7.5878545093677e-06
"AT1G18540",4.87441985970452e-10,0.97538773085009,0.317,0.05,8.70181433354451e-06
"FBA8",5.11788047072168e-10,1.68352868863847,0.195,0.019,9.13644021633234e-06
"AT5G04800",5.11788047072168e-10,1.49310757667729,0.195,0.019,9.13644021633234e-06
"CRT1b",7.17286324833797e-10,0.67714495760789,0.415,0.08,1.2804995470933e-05
"TMN1",7.28596575447129e-10,1.30612241834586,0.244,0.031,1.30069060648821e-05
"HIP1",7.63861174289451e-10,1.31859712905522,0.244,0.031,1.36364496834153e-05
"HMGB3",7.64248360556751e-10,1.10214845124785,0.341,0.058,1.36433617326591e-05
"AT3G59540",8.9832683133573e-10,1.27623165088724,0.268,0.038,1.60369305930054e-05
"AT5G19510",1.05337869167555e-09,0.95667486342909,0.268,0.038,1.88049164037919e-05
"AT3G04840",1.086178270606e-09,0.706858563287901,0.317,0.051,1.93904544868582e-05
"PFL",1.10001758864805e-09,1.12706644070914,0.268,0.038,1.96375139925451e-05
